run_id,cfg,rep,ent_in,cv_in,tmp_in,stb_in,
0,7,23,0,9830,32768,32768,7,64512,256,161,-1,0,0,0,0
1,2,22,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
2,6,2,0,9830,32768,0,7,64768,256,161,-1,1,0,0,0
3,5,27,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
4,12,24,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
5,7,4,0,9830,32768,32768,7,64512,256,161,-1,1,0,0,0
6,9,29,49152,0,0,32768,7,64512,256,161,-1,1,0,0,0
7,11,20,49152,0,32768,32768,7,63488,256,161,-1,1,0,0,0
8,11,23,49152,0,32768,32768,7,64512,256,161,-1,1,0,0,0
9,7,10,0,9830,32768,32768,7,64768,256,161,-1,1,0,0,0
10,13,11,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
11,5,5,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
12,1,6,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
13,12,27,49152,9830,0,0,7,64768,256,161,-1,1,0,0,0
14,13,20,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
15,4,3,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
16,5,13,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
17,12,12,49152,9830,0,0,7,64256,256,161,-1,1,0,0,0
18,6,21,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
19,4,26,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
20,15,27,49152,9830,32768,32768,7,64512,256,161,-1,1,0,0,0
21,5,9,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
22,11,16,49152,0,32768,32768,7,64512,256,161,-1,1,0,0,0
23,5,14,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
24,9,7,49152,0,0,32768,7,64512,256,161,-1,1,0,0,0
25,13,13,49152,9830,0,32768,7,64768,256,161,-1,1,0,0,0
26,10,21,49152,0,32768,0,7,64768,256,161,-1,1,0,0,0
27,8,17,49152,0,0,0,7,64512,256,161,-1,1,0,0,0
28,12,14,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
29,4,5,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
30,4,11,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
31,7,3,0,9830,32768,32768,7,64512,256,161,-1,1,0,0,0
32,9,3,49152,0,0,32768,7,64512,256,161,-1,1,0,0,0
33,0,8,0,0,0,0,7,64512,256,161,-1,1,0,0,0
34,9,18,49152,0,0,32768,7,64512,256,161,-1,1,0,0,0
35,7,15,0,9830,32768,32768,7,64768,256,161,-1,1,0,0,0
36,5,7,0,9830,0,32768,7,64768,256,161,-1,1,0,0,0
37,2,20,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
38,13,6,49152,9830,0,32768,7,64256,256,161,-1,1,0,0,0
39,12,6,49152,9830,0,0,7,63488,256,161,-1,1,0,0,0
40,14,2,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
41,5,1,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
42,4,28,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
43,0,14,0,0,0,0,7,64512,256,161,-1,1,0,0,0
44,11,11,49152,0,32768,32768,7,63488,256,161,-1,1,0,0,0
45,1,9,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
46,5,29,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
47,12,3,49152,9830,0,0,7,64768,256,161,-1,1,0,0,0
48,10,11,49152,0,32768,0,7,64512,256,161,-1,1,0,0,0
49,6,29,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
50,0,22,0,0,0,0,7,64512,256,161,-1,1,0,0,0
51,1,2,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
52,10,24,49152,0,32768,0,7,64512,256,161,-1,1,0,0,0
53,0,5,0,0,0,0,7,64512,256,161,-1,1,0,0,0
54,6,10,0,9830,32768,0,7,64768,256,161,-1,1,0,0,0
55,9,14,49152,0,0,32768,7,63488,256,161,-1,1,0,0,0
56,5,4,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
57,13,0,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
58,4,25,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
59,3,21,0,0,32768,32768,7,64768,256,161,-1,1,0,0,0
60,1,1,0,0,0,32768,7,64768,256,161,-1,1,0,0,0
61,0,19,0,0,0,0,7,64512,256,161,-1,1,0,0,0
62,7,0,0,9830,32768,32768,7,64512,256,161,-1,1,0,0,0
63,13,12,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
64,1,20,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
65,12,4,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
66,12,1,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
67,14,16,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
