run_id,cfg,rep,ent_in,cv_in,tmp_in,stb_in,
0,5,18,0,9830,0,32768,7,64512,256,161,-1,0,0,0,0
1,11,14,49152,0,32768,32768,7,64512,256,161,-1,1,0,0,0
2,10,1,49152,0,32768,0,7,64512,256,161,-1,1,0,0,0
3,13,13,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
4,3,7,0,0,32768,32768,7,64512,256,161,-1,1,0,0,0
5,1,9,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
6,14,19,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
7,6,29,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
8,14,5,49152,9830,32768,0,7,64768,256,161,-1,1,0,0,0
9,7,9,0,9830,32768,32768,7,64768,256,161,-1,1,0,0,0
10,8,2,49152,0,0,0,7,64512,256,161,-1,1,0,0,0
11,5,2,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
12,2,21,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
13,12,28,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
14,14,29,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
15,6,27,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
16,11,16,49152,0,32768,32768,7,64512,256,161,-1,1,0,0,0
17,9,27,49152,0,0,32768,7,64512,256,161,-1,1,0,0,0
18,6,17,0,9830,32768,0,7,64768,256,161,-1,1,0,0,0
19,2,22,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
20,1,17,0,0,0,32768,7,64768,256,161,-1,1,0,0,0
21,1,10,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
22,13,29,49152,9830,0,32768,7,64768,256,161,-1,1,0,0,0
23,5,20,0,9830,0,32768,7,64512,256,161,-1,1,0,0,0
24,11,3,49152,0,32768,32768,7,64512,256,161,-1,1,0,0,0
25,2,11,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
26,3,25,0,0,32768,32768,7,64512,256,161,-1,1,0,0,0
27,7,1,0,9830,32768,32768,7,64768,256,161,-1,1,0,0,0
28,3,28,0,0,32768,32768,7,64512,256,161,-1,1,0,0,0
29,2,17,0,0,32768,0,7,64512,256,161,-1,1,0,0,0
30,4,14,0,9830,0,0,7,64512,256,161,-1,1,0,0,0
31,10,3,49152,0,32768,0,7,64512,256,161,-1,1,0,0,0
32,10,0,49152,0,32768,0,7,64512,256,161,-1,1,0,0,0
33,14,25,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
34,7,5,0,9830,32768,32768,7,64512,256,161,-1,1,0,0,0
35,6,1,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
36,13,25,49152,9830,0,32768,7,64512,256,161,-1,1,0,0,0
37,14,1,49152,9830,32768,0,7,64512,256,161,-1,1,0,0,0
38,1,24,0,0,0,32768,7,64512,256,161,-1,1,0,0,0
39,12,18,49152,9830,0,0,7,64512,256,161,-1,1,0,0,0
40,6,20,0,9830,32768,0,7,64512,256,161,-1,1,0,0,0
41,8,10,49152,0,0,0,7,64512,256,161,-1,1,0,0,0
