tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,560067,0,0,0,0,0,0.000000,52153,0,0,0,1.000000,0.000000
1,50039768,49479701,1477,1929,97129,0,0.000000,52153,83279,48479701,0,1.000000,0.000000
2,51123619,1083851,0,0,1869,0,0.000000,52153,1682,83851,0,1.000000,0.000000
3,52185319,1061700,0,0,1986,0,0.000000,52153,1774,61700,0,1.000000,0.000000
4,53248453,1063134,0,0,2132,0,0.000000,52153,1895,63134,0,1.000000,0.000000
5,54309932,1061479,0,0,2115,0,0.000000,52153,1879,61479,4,1.000000,0.000000
6,55370348,1060416,0,0,2095,0,0.000000,52153,1863,60416,4,1.000000,0.000000
7,56430064,1059716,0,0,2000,0,0.000000,52153,1788,59716,4,1.000000,0.000000
8,57491444,1061380,0,0,2205,0,0.000000,52153,1950,61380,4,1.000000,0.000000
9,58553885,1062441,0,0,2198,0,0.000000,52153,1944,62441,4,1.000000,0.000000
10,59616867,1062982,0,0,2179,0,0.000000,52153,1931,62982,4,1.000000,0.000000
11,60694814,1077947,0,0,2151,0,0.000000,52153,1921,77947,4,1.000000,0.000000
12,61752350,1057536,0,0,2107,0,0.000000,52153,1883,57536,4,1.000000,0.000000
13,62810337,1057987,0,0,1936,0,0.000000,52153,1711,57987,4,1.000000,0.000000
14,63867815,1057478,0,0,2111,0,0.000000,52153,1888,57478,4,1.000000,0.000000
15,64926418,1058603,0,0,2109,0,0.000000,52153,1885,58603,4,1.000000,0.000000
16,65983897,1057479,0,0,2113,0,0.000000,52153,1889,57479,4,1.000000,0.000000
17,67042592,1058695,0,0,2068,0,0.000000,52153,1844,58695,4,1.000000,0.000000
18,68100021,1057429,0,0,2113,0,0.000000,52153,1889,57429,4,1.000000,0.000000
19,69156336,1056315,0,0,2113,0,0.000000,52153,1889,56315,4,1.000000,0.000000
20,70181179,1024843,0,0,1962,0,0.000000,52153,1738,24843,4,1.000000,0.000000
21,71290469,1109290,0,0,1977,0,0.000000,52153,1753,109290,4,1.000000,0.000000
22,72353159,1062690,0,0,1911,0,0.000000,52153,1693,62690,4,1.000000,0.000000
23,73414458,1061299,0,0,1888,0,0.000000,52153,1698,61299,4,1.000000,0.000000
24,74473629,1059171,0,0,1928,0,0.000000,52153,1731,59171,4,1.000000,0.000000
25,75530808,1057179,0,0,1910,0,0.000000,52153,1716,57179,4,1.000000,0.000000
26,76592248,1061440,0,0,2042,0,0.000000,52153,1820,61440,4,1.000000,0.000000
27,77652596,1060348,0,0,1932,0,0.000000,52153,1721,60348,4,1.000000,0.000000
28,78709603,1057007,0,0,2078,0,0.000000,52153,1854,57007,4,1.000000,0.000000
29,79766470,1056867,0,0,2090,0,0.000000,52153,1865,56867,4,1.000000,0.000000
30,80824355,1057885,0,0,2030,0,0.000000,52153,1807,57885,4,1.000000,0.000000
