tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,479405,0,0,0,0,0,0.000000,65536,0,0,0,1.000000,0.000000
1,50031223,49551818,1477,1929,93048,0,0.000000,65536,79638,48551818,0,1.000000,0.000000
2,51133956,1102733,0,0,2286,0,0.000000,65536,2015,102733,0,1.000000,0.000000
3,52194809,1060853,0,0,2096,0,0.000000,65536,1864,60853,0,1.000000,0.000000
4,53281872,1087063,0,0,2276,0,0.000000,65536,2052,87063,0,1.000000,0.000000
5,54352312,1070440,0,0,2243,0,0.000000,65536,2019,70440,4,1.000000,0.000000
6,55414936,1062624,0,0,2226,0,0.000000,65536,1983,62624,4,1.000000,0.000000
7,56477359,1062423,0,0,2210,0,0.000000,65536,1955,62423,4,1.000000,0.000000
8,57539839,1062480,0,0,2193,0,0.000000,65536,1940,62480,4,1.000000,0.000000
9,58602200,1062361,0,0,2203,0,0.000000,65536,1947,62361,4,1.000000,0.000000
10,59661368,1059168,0,0,2112,0,0.000000,65536,1887,59168,4,1.000000,0.000000
11,60736410,1075042,0,0,2141,0,0.000000,65536,1917,75042,4,1.000000,0.000000
12,61792510,1056100,0,0,2104,0,0.000000,65536,1880,56100,4,1.000000,0.000000
13,62848621,1056111,0,0,2102,0,0.000000,65536,1878,56111,4,1.000000,0.000000
14,63909402,1060781,0,0,2025,0,0.000000,65536,1801,60781,4,1.000000,0.000000
15,64968688,1059286,0,0,2094,0,0.000000,65536,1870,59286,4,1.000000,0.000000
16,66025017,1056329,0,0,2103,0,0.000000,65536,1879,56329,4,1.000000,0.000000
17,67122052,1097035,0,0,2269,0,0.000000,65536,2045,97035,4,1.000000,0.000000
18,68210299,1088247,0,0,2259,0,0.000000,65536,1993,88247,4,1.000000,0.000000
19,69302777,1092478,0,0,2233,0,0.000000,65536,1971,92478,4,1.000000,0.000000
20,70349842,1047065,0,0,2190,0,0.000000,65536,1940,47065,4,1.000000,0.000000
21,71422462,1072620,0,0,2239,0,0.000000,65536,2008,72620,4,1.000000,0.000000
22,72485027,1062565,0,0,2211,0,0.000000,65536,1988,62565,4,1.000000,0.000000
23,73547355,1062328,0,0,2211,0,0.000000,65536,1987,62328,4,1.000000,0.000000
24,74609478,1062123,0,0,2198,0,0.000000,65536,1948,62123,4,1.000000,0.000000
25,75669468,1059990,0,0,2106,0,0.000000,65536,1872,59990,4,1.000000,0.000000
26,76730576,1061108,0,0,2183,0,0.000000,65536,1932,61108,4,1.000000,0.000000
27,77790410,1059834,0,0,2107,0,0.000000,65536,1873,59834,4,1.000000,0.000000
28,78847896,1057486,0,0,2100,0,0.000000,65536,1867,57486,4,1.000000,0.000000
29,79904323,1056427,0,0,2100,0,0.000000,65536,1867,56427,4,1.000000,0.000000
30,80960375,1056052,0,0,2099,0,0.000000,65536,1866,56052,4,1.000000,0.000000
31,82026169,1065794,0,0,2071,0,0.000000,65536,1844,65794,4,1.000000,0.000000
32,83085316,1059147,0,0,1994,0,0.000000,65536,1783,59147,4,1.000000,0.000000
33,84147211,1061895,0,0,1894,0,0.000000,65536,1703,61895,4,1.000000,0.000000
34,85207657,1060446,0,0,2071,0,0.000000,65536,1843,60446,4,1.000000,0.000000
35,86264791,1057134,0,0,2105,0,0.000000,65536,1871,57134,4,1.000000,0.000000
36,87320771,1055980,0,0,2088,0,0.000000,65536,1858,55980,4,1.000000,0.000000
37,88377659,1056888,0,0,2103,0,0.000000,65536,1870,56888,4,1.000000,0.000000
38,89433546,1055887,0,0,2100,0,0.000000,65536,1867,55887,4,1.000000,0.000000
39,90489526,1055980,0,0,2051,0,0.000000,65536,1828,55980,4,1.000000,0.000000
40,91547461,1057935,0,0,1937,0,0.000000,65536,1737,57935,4,1.000000,0.000000
41,92613802,1066341,0,0,1982,0,0.000000,65536,1775,66341,4,1.000000,0.000000
42,93712582,1098780,0,0,2109,0,0.000000,65536,1872,98780,4,1.000000,0.000000
43,94771866,1059284,0,0,1906,0,0.000000,65536,1714,59284,4,1.000000,0.000000
44,95828645,1056779,0,0,2079,0,0.000000,65536,1850,56779,4,1.000000,0.000000
