tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,496697,0,0,0,0,0,0.000000,65536,0,0,0,1.000000,0.000000
1,50050295,49553598,1477,1929,92512,0,0.000000,65536,79159,48553598,0,1.000000,0.000000
2,51125902,1075607,0,0,2234,0,0.000000,65536,2010,75607,0,1.000000,0.000000
3,52190132,1064230,0,0,2028,0,0.000000,65536,1804,64230,0,1.000000,0.000000
4,53251295,1061163,0,0,2004,0,0.000000,65536,1780,61163,0,1.000000,0.000000
5,54325499,1074204,0,0,2139,0,0.000000,65536,1915,74204,4,1.000000,0.000000
6,55390250,1064751,0,0,1784,0,0.000000,65536,1560,64751,4,1.000000,0.000000
7,56451384,1061134,0,0,1875,0,0.000000,65536,1662,61134,4,1.000000,0.000000
8,57509059,1057675,0,0,1919,0,0.000000,65536,1722,57675,4,1.000000,0.000000
9,58568193,1059134,0,0,1996,0,0.000000,65536,1784,59134,4,1.000000,0.000000
10,59626421,1058228,0,0,2111,0,0.000000,65536,1876,58228,4,1.000000,0.000000
11,60737872,1111451,0,0,2317,0,0.000000,65536,2054,111451,4,1.000000,0.000000
12,61800797,1062925,0,0,2117,0,0.000000,65536,1893,62925,4,1.000000,0.000000
13,62849270,1048473,0,0,2184,0,0.000000,65536,1960,48473,4,1.000000,0.000000
14,63911742,1062472,0,0,2230,0,0.000000,65536,2006,62472,4,1.000000,0.000000
15,64975332,1063590,0,0,2209,0,0.000000,65536,1964,63590,4,1.000000,0.000000
16,66038403,1063071,0,0,2205,0,0.000000,65536,1952,63071,4,1.000000,0.000000
17,67101490,1063087,0,0,2206,0,0.000000,65536,1949,63087,4,1.000000,0.000000
18,68163931,1062441,0,0,2203,0,0.000000,65536,1950,62441,4,1.000000,0.000000
19,69226338,1062407,0,0,2008,0,0.000000,65536,1794,62407,4,1.000000,0.000000
20,70285224,1058886,0,0,1920,0,0.000000,65536,1723,58886,4,1.000000,0.000000
21,71353679,1068455,0,0,2113,0,0.000000,65536,1877,68455,4,1.000000,0.000000
22,72409739,1056060,0,0,2108,0,0.000000,65536,1874,56060,4,1.000000,0.000000
23,73465775,1056036,0,0,2108,0,0.000000,65536,1874,56036,4,1.000000,0.000000
24,74525747,1059972,0,0,2101,0,0.000000,65536,1872,59972,4,1.000000,0.000000
25,75585628,1059881,0,0,2113,0,0.000000,65536,1889,59881,4,1.000000,0.000000
26,76642944,1057316,0,0,2111,0,0.000000,65536,1886,57316,4,1.000000,0.000000
27,77699281,1056337,0,0,2107,0,0.000000,65536,1884,56337,4,1.000000,0.000000
28,78760520,1061239,0,0,1951,0,0.000000,65536,1727,61239,4,1.000000,0.000000
29,79818346,1057826,0,0,2090,0,0.000000,65536,1866,57826,4,1.000000,0.000000
30,80876334,1057988,0,0,2083,0,0.000000,65536,1859,57988,4,1.000000,0.000000
31,81942818,1066484,0,0,2129,0,0.000000,65536,1905,66484,4,1.000000,0.000000
32,83000560,1057742,0,0,2111,0,0.000000,65536,1887,57742,4,1.000000,0.000000
33,84056878,1056318,0,0,2086,0,0.000000,65536,1862,56318,4,1.000000,0.000000
34,85114221,1057343,0,0,2104,0,0.000000,65536,1880,57343,4,1.000000,0.000000
35,86170401,1056180,0,0,2090,0,0.000000,65536,1866,56180,4,1.000000,0.000000
36,87225996,1055595,0,0,2108,0,0.000000,65536,1884,55595,4,1.000000,0.000000
37,88282890,1056894,0,0,2107,0,0.000000,65536,1883,56894,4,1.000000,0.000000
38,89339224,1056334,0,0,2108,0,0.000000,65536,1873,56334,4,1.000000,0.000000
