tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,466656,0,0,0,0,0,0.000000,8192,0,0,0,1.000000,0.000000
1,50034470,49567814,1477,1929,81408,0,0.000000,8192,69287,48567814,0,1.000000,0.000000
2,51107499,1073029,0,0,1866,0,0.000000,8192,1642,73029,0,1.000000,0.000000
3,52168386,1060887,0,0,1768,0,0.000000,8192,1555,60887,0,1.000000,0.000000
4,53228210,1059824,0,0,1827,0,0.000000,8192,1651,59824,0,1.000000,0.000000
5,54287317,1059107,0,0,1812,0,0.000000,8192,1637,59107,4,1.000000,0.000000
6,55346986,1059669,0,0,1783,0,0.000000,8192,1563,59669,4,1.000000,0.000000
7,56406949,1059963,0,0,1735,0,0.000000,8192,1530,59963,4,1.000000,0.000000
8,57488409,1081460,0,0,1745,0,0.000000,8192,1585,81460,4,1.000000,0.000000
9,58552279,1063870,0,0,1595,0,0.000000,8192,1400,63870,4,1.000000,0.000000
10,59612869,1060590,0,0,1671,0,0.000000,8192,1492,60590,4,1.000000,0.000000
11,60697464,1084595,0,0,1687,0,0.000000,8192,1530,84595,4,1.000000,0.000000
12,61756953,1059489,0,0,1821,0,0.000000,8192,1597,59489,4,1.000000,0.000000
13,62816293,1059340,0,0,1636,0,0.000000,8192,1456,59340,4,1.000000,0.000000
14,63874699,1058406,0,0,1825,0,0.000000,8192,1649,58406,4,1.000000,0.000000
15,64931151,1056452,0,0,1824,0,0.000000,8192,1620,56452,4,1.000000,0.000000
16,65987419,1056268,0,0,1823,0,0.000000,8192,1599,56268,4,1.000000,0.000000
17,67044114,1056695,0,0,1827,0,0.000000,8192,1626,56695,4,1.000000,0.000000
18,68099988,1055874,0,0,1835,0,0.000000,8192,1658,55874,4,1.000000,0.000000
19,69155750,1055762,0,0,1832,0,0.000000,8192,1650,55762,4,1.000000,0.000000
20,70211259,1055509,0,0,1805,0,0.000000,8192,1581,55509,4,1.000000,0.000000
21,71277992,1066733,0,0,1830,0,0.000000,8192,1606,66733,4,1.000000,0.000000
22,72337793,1059801,0,0,1587,0,0.000000,8192,1461,59801,4,1.000000,0.000000
23,73398103,1060310,0,0,1632,0,0.000000,8192,1422,60310,4,1.000000,0.000000
24,74455731,1057628,0,0,1666,0,0.000000,8192,1495,57628,4,1.000000,0.000000
25,75513435,1057704,0,0,1670,0,0.000000,8192,1505,57704,4,1.000000,0.000000
26,76570063,1056628,0,0,1806,0,0.000000,8192,1582,56628,4,1.000000,0.000000
27,77626135,1056072,0,0,1831,0,0.000000,8192,1627,56072,4,1.000000,0.000000
28,78644656,1018521,0,0,1768,0,0.000000,8192,1603,18521,4,1.000000,0.000000
29,79700842,1056186,0,0,1822,0,0.000000,8192,1631,56186,4,1.000000,0.000000
30,80756779,1055937,0,0,1819,0,0.000000,8192,1595,55937,4,1.000000,0.000000
31,81820797,1064018,0,0,1843,0,0.000000,8192,1627,64018,4,1.000000,0.000000
32,82876640,1055843,0,0,1829,0,0.000000,8192,1651,55843,4,1.000000,0.000000
33,83932283,1055643,0,0,1831,0,0.000000,8192,1654,55643,4,1.000000,0.000000
34,84987904,1055621,0,0,1836,0,0.000000,8192,1623,55621,4,1.000000,0.000000
35,86043540,1055636,0,0,1837,0,0.000000,8192,1613,55636,4,1.000000,0.000000
36,87099031,1055491,0,0,1826,0,0.000000,8192,1629,55491,4,1.000000,0.000000
37,88154682,1055651,0,0,1820,0,0.000000,8192,1645,55651,4,1.000000,0.000000
38,89210181,1055499,0,0,1827,0,0.000000,8192,1639,55499,4,1.000000,0.000000
39,90266848,1056667,0,0,1821,0,0.000000,8192,1597,56667,4,1.000000,0.000000
40,91322932,1056084,0,0,1838,0,0.000000,8192,1619,56084,4,1.000000,0.000000
41,92385200,1062268,0,0,1746,0,0.000000,8192,1586,62268,4,1.000000,0.000000
42,93443491,1058291,0,0,1791,0,0.000000,8192,1610,58291,4,1.000000,0.000000
43,94499703,1056212,0,0,1824,0,0.000000,8192,1600,56212,4,1.000000,0.000000
44,95555941,1056238,0,0,1825,0,0.000000,8192,1608,56238,4,1.000000,0.000000
45,96612136,1056195,0,0,1834,0,0.000000,8192,1654,56195,4,1.000000,0.000000
