tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,467871,0,0,0,0,0,0.000000,1536,0,0,0,1.000000,0.000000
1,50021702,49553831,1477,1929,77316,0,0.000000,1536,65643,48553831,0,1.000000,0.000000
2,51096602,1074900,0,0,1846,0,0.000000,1536,1622,74900,0,1.000000,0.000000
3,52154814,1058212,0,0,1833,0,0.000000,1536,1609,58212,0,1.000000,0.000000
4,53211411,1056597,0,0,1832,0,0.000000,1536,1651,56597,0,1.000000,0.000000
5,54271248,1059837,0,0,1675,0,0.000000,1536,1520,59837,4,1.000000,0.000000
6,55340476,1069228,0,0,1510,0,0.000000,1536,1309,69228,4,1.000000,0.000000
7,56400316,1059840,0,0,1826,0,0.000000,1536,1650,59840,4,1.000000,0.000000
8,57457360,1057044,0,0,1829,0,0.000000,1536,1646,57044,4,1.000000,0.000000
9,58552378,1095018,0,0,1980,0,0.000000,1536,1756,95018,4,1.000000,0.000000
10,59614855,1062477,0,0,1833,0,0.000000,1536,1609,62477,4,1.000000,0.000000
11,60663676,1048821,0,0,1874,0,0.000000,1536,1655,48821,4,1.000000,0.000000
12,61723896,1060220,0,0,1816,0,0.000000,1536,1640,60220,4,1.000000,0.000000
13,62781751,1057855,0,0,1830,0,0.000000,1536,1653,57855,4,1.000000,0.000000
14,63838036,1056285,0,0,1831,0,0.000000,1536,1619,56285,4,1.000000,0.000000
15,64894194,1056158,0,0,1829,0,0.000000,1536,1605,56158,4,1.000000,0.000000
16,65955334,1061140,0,0,1870,0,0.000000,1536,1666,61140,4,1.000000,0.000000
17,67018597,1063263,0,0,1475,0,0.000000,1536,1344,63263,4,1.000000,0.000000
18,68081124,1062527,0,0,1621,0,0.000000,1536,1413,62527,4,1.000000,0.000000
19,69139320,1058196,0,0,1675,0,0.000000,1536,1530,58196,4,1.000000,0.000000
20,70203397,1064077,0,0,1600,0,0.000000,1536,1392,64077,4,1.000000,0.000000
21,71293811,1090414,0,0,1554,0,0.000000,1536,1412,90414,4,1.000000,0.000000
22,72354494,1060683,0,0,1763,0,0.000000,1536,1569,60683,4,1.000000,0.000000
23,73411247,1056753,0,0,1768,0,0.000000,1536,1544,56753,4,1.000000,0.000000
24,74467492,1056245,0,0,1823,0,0.000000,1536,1636,56245,4,1.000000,0.000000
25,75528186,1060694,0,0,1827,0,0.000000,1536,1651,60694,4,1.000000,0.000000
26,76587593,1059407,0,0,1663,0,0.000000,1536,1466,59407,4,1.000000,0.000000
27,77632114,1044521,0,0,1781,0,0.000000,1536,1568,44521,4,1.000000,0.000000
28,78691528,1059414,0,0,1800,0,0.000000,1536,1629,59414,4,1.000000,0.000000
29,79749494,1057966,0,0,1749,0,0.000000,1536,1573,57966,4,1.000000,0.000000
30,80807707,1058213,0,0,1839,0,0.000000,1536,1615,58213,4,1.000000,0.000000
31,81883497,1075790,0,0,1867,0,0.000000,1536,1643,75790,4,1.000000,0.000000
32,82939727,1056230,0,0,1818,0,0.000000,1536,1640,56230,4,1.000000,0.000000
33,83996188,1056461,0,0,1810,0,0.000000,1536,1638,56461,4,1.000000,0.000000
34,85052260,1056072,0,0,1831,0,0.000000,1536,1621,56072,4,1.000000,0.000000
35,86109984,1057724,0,0,1812,0,0.000000,1536,1588,57724,4,1.000000,0.000000
36,87167587,1057603,0,0,1760,0,0.000000,1536,1579,57603,4,1.000000,0.000000
37,88225008,1057421,0,0,1830,0,0.000000,1536,1653,57421,4,1.000000,0.000000
38,89281235,1056227,0,0,1831,0,0.000000,1536,1629,56227,4,1.000000,0.000000
39,90337449,1056214,0,0,1779,0,0.000000,1536,1555,56214,4,1.000000,0.000000
40,91393758,1056309,0,0,1819,0,0.000000,1536,1625,56309,4,1.000000,0.000000
41,92459092,1065334,0,0,1738,0,0.000000,1536,1580,65334,4,1.000000,0.000000
42,93515369,1056277,0,0,1828,0,0.000000,1536,1620,56277,4,1.000000,0.000000
43,94571225,1055856,0,0,1834,0,0.000000,1536,1610,55856,4,1.000000,0.000000
44,95629403,1058178,0,0,1808,0,0.000000,1536,1612,58178,4,1.000000,0.000000
45,96685465,1056062,0,0,1823,0,0.000000,1536,1648,56062,4,1.000000,0.000000
46,97741865,1056400,0,0,1817,0,0.000000,1536,1628,56400,4,1.000000,0.000000
47,98798291,1056426,0,0,1791,0,0.000000,1536,1567,56426,4,1.000000,0.000000
48,99854510,1056219,0,0,1753,0,0.000000,1536,1559,56219,4,1.000000,0.000000
49,100910567,1056057,0,0,1830,0,0.000000,1536,1653,56057,4,1.000000,0.000000
50,101966581,1056014,0,0,1833,0,0.000000,1536,1644,56014,4,1.000000,0.000000
51,103027665,1061084,0,0,1841,0,0.000000,1536,1617,61084,4,1.000000,0.000000
52,104083554,1055889,0,0,1815,0,0.000000,1536,1596,55889,4,1.000000,0.000000
53,105139224,1055670,0,0,1829,0,0.000000,1536,1651,55670,4,1.000000,0.000000
54,106195111,1055887,0,0,1834,0,0.000000,1536,1657,55887,4,1.000000,0.000000
55,107252875,1057764,0,0,1771,0,0.000000,1536,1561,57764,4,1.000000,0.000000
56,108310167,1057292,0,0,1817,0,0.000000,1536,1593,57292,4,1.000000,0.000000
57,109368993,1058826,0,0,1725,0,0.000000,1536,1564,58826,4,1.000000,0.000000
58,110426731,1057738,0,0,1785,0,0.000000,1536,1610,57738,4,1.000000,0.000000
59,111484907,1058176,0,0,1701,0,0.000000,1536,1477,58176,4,1.000000,0.000000
60,112544570,1059663,0,0,1596,0,0.000000,1536,1447,59663,4,1.000000,0.000000
61,113630959,1086389,0,0,1831,0,0.000000,1536,1644,86389,4,1.000000,0.000000
62,114688697,1057738,0,0,1801,0,0.000000,1536,1577,57738,4,1.000000,0.000000
63,115745945,1057248,0,0,1770,0,0.000000,1536,1566,57248,4,1.000000,0.000000
64,116802319,1056374,0,0,1820,0,0.000000,1536,1646,56374,4,1.000000,0.000000
65,117858414,1056095,0,0,1819,0,0.000000,1536,1637,56095,4,1.000000,0.000000
66,118914281,1055867,0,0,1821,0,0.000000,1536,1597,55867,4,1.000000,0.000000
67,119970395,1056114,0,0,1810,0,0.000000,1536,1591,56114,4,1.000000,0.000000
68,121025989,1055594,0,0,1818,0,0.000000,1536,1642,55594,4,1.000000,0.000000
69,122082375,1056386,0,0,1823,0,0.000000,1536,1648,56386,4,1.000000,0.000000
70,123139840,1057465,0,0,1822,0,0.000000,1536,1608,57465,4,1.000000,0.000000
71,124203328,1063488,0,0,1753,0,0.000000,1536,1529,63488,4,1.000000,0.000000
72,125259991,1056663,0,0,1666,0,0.000000,1536,1524,56663,4,1.000000,0.000000
73,126317174,1057183,0,0,1664,0,0.000000,1536,1470,57183,4,1.000000,0.000000
74,127379701,1062527,0,0,1556,0,0.000000,1536,1384,62527,4,1.000000,0.000000
75,128440431,1060730,0,0,1730,0,0.000000,1536,1566,60730,4,1.000000,0.000000
76,129499435,1059004,0,0,1661,0,0.000000,1536,1438,59004,4,1.000000,0.000000
77,130558050,1058615,0,0,1744,0,0.000000,1536,1572,58615,4,1.000000,0.000000
78,131615099,1057049,0,0,1820,0,0.000000,1536,1646,57049,4,1.000000,0.000000
79,132632321,1017222,0,0,1730,0,0.000000,1536,1515,17222,4,1.000000,0.000000
80,133688666,1056345,0,0,1707,0,0.000000,1536,1513,56345,4,1.000000,0.000000
81,134755648,1066982,0,0,1848,0,0.000000,1536,1667,66982,4,1.000000,0.000000
82,135811751,1056103,0,0,1832,0,0.000000,1536,1647,56103,4,1.000000,0.000000
83,136868746,1056995,0,0,1832,0,0.000000,1536,1608,56995,4,1.000000,0.000000
84,137925047,1056301,0,0,1830,0,0.000000,1536,1606,56301,4,1.000000,0.000000
85,138981009,1055962,0,0,1797,0,0.000000,1536,1625,55962,4,1.000000,0.000000
86,140036534,1055525,0,0,1798,0,0.000000,1536,1628,55525,4,1.000000,0.000000
87,141092165,1055631,0,0,1820,0,0.000000,1536,1602,55631,4,1.000000,0.000000
88,142148186,1056021,0,0,1750,0,0.000000,1536,1533,56021,4,1.000000,0.000000
89,143205986,1057800,0,0,1687,0,0.000000,1536,1539,57800,4,1.000000,0.000000
90,144261735,1055749,0,0,1819,0,0.000000,1536,1624,55749,4,1.000000,0.000000
91,145321734,1059999,0,0,1730,0,0.000000,1536,1506,59999,4,1.000000,0.000000
92,146377919,1056185,0,0,1780,0,0.000000,1536,1599,56185,4,1.000000,0.000000
93,147436491,1058572,0,0,1655,0,0.000000,1536,1500,58572,4,1.000000,0.000000
94,148495086,1058595,0,0,1635,0,0.000000,1536,1411,58595,4,1.000000,0.000000
95,149551365,1056279,0,0,1799,0,0.000000,1536,1628,56279,4,1.000000,0.000000
96,150607484,1056119,0,0,1818,0,0.000000,1536,1644,56119,4,1.000000,0.000000
97,151631969,1024485,0,0,1727,0,0.000000,1536,1512,24485,4,1.000000,0.000000
98,152688423,1056454,0,0,1814,0,0.000000,1536,1599,56454,4,1.000000,0.000000
99,153745293,1056870,0,0,1831,0,0.000000,1536,1653,56870,4,1.000000,0.000000
100,154801222,1055929,0,0,1816,0,0.000000,1536,1641,55929,4,1.000000,0.000000
101,155864076,1062854,0,0,1818,0,0.000000,1536,1602,62854,4,1.000000,0.000000
102,156919982,1055906,0,0,1825,0,0.000000,1536,1601,55906,4,1.000000,0.000000
103,157975623,1055641,0,0,1824,0,0.000000,1536,1637,55641,4,1.000000,0.000000
104,159031241,1055618,0,0,1809,0,0.000000,1536,1636,55618,4,1.000000,0.000000
105,160087125,1055884,0,0,1826,0,0.000000,1536,1626,55884,4,1.000000,0.000000
106,161142707,1055582,0,0,1827,0,0.000000,1536,1603,55582,4,1.000000,0.000000
107,162199124,1056417,0,0,1812,0,0.000000,1536,1609,56417,4,1.000000,0.000000
108,163255022,1055898,0,0,1815,0,0.000000,1536,1642,55898,4,1.000000,0.000000
109,164322147,1067125,0,0,1814,0,0.000000,1536,1630,67125,4,1.000000,0.000000
110,165379487,1057340,0,0,1763,0,0.000000,1536,1539,57340,4,1.000000,0.000000
111,166451410,1071923,0,0,1782,0,0.000000,1536,1584,71923,4,1.000000,0.000000
112,167510801,1059391,0,0,1637,0,0.000000,1536,1499,59391,4,1.000000,0.000000
113,168569143,1058342,0,0,1798,0,0.000000,1536,1574,58342,4,1.000000,0.000000
114,169625949,1056806,0,0,1822,0,0.000000,1536,1598,56806,4,1.000000,0.000000
115,170685128,1059179,0,0,1822,0,0.000000,1536,1647,59179,4,1.000000,0.000000
116,171742511,1057383,0,0,1763,0,0.000000,1536,1601,57383,4,1.000000,0.000000
117,172800905,1058394,0,0,1738,0,0.000000,1536,1515,58394,4,1.000000,0.000000
118,173858463,1057558,0,0,1825,0,0.000000,1536,1613,57558,4,1.000000,0.000000
