tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,529338,0,0,0,0,0,0.000000,1024,0,0,0,1.000000,0.000000
1,49989939,49460601,1477,1929,64566,0,0.000000,1024,54237,48460601,0,1.000000,0.000000
2,51064987,1075048,0,0,1637,0,0.000000,1024,1493,75048,0,1.000000,0.000000
3,52124400,1059413,0,0,1667,0,0.000000,1024,1475,59413,0,1.000000,0.000000
4,53181667,1057267,0,0,1661,0,0.000000,1024,1466,57267,0,1.000000,0.000000
5,54241142,1059475,0,0,1605,0,0.000000,1024,1464,59475,4,1.000000,0.000000
6,55302175,1061033,0,0,1374,0,0.000000,1024,1200,61033,4,1.000000,0.000000
7,56367825,1065650,0,0,1592,0,0.000000,1024,1430,65650,4,1.000000,0.000000
8,57428317,1060492,0,0,1644,0,0.000000,1024,1440,60492,4,1.000000,0.000000
9,58471803,1043486,0,0,1634,0,0.000000,1024,1496,43486,4,1.000000,0.000000
10,59533213,1061410,0,0,1662,0,0.000000,1024,1443,61410,4,1.000000,0.000000
11,60611984,1078771,0,0,1676,0,0.000000,1024,1506,78771,4,1.000000,0.000000
12,61670747,1058763,0,0,1641,0,0.000000,1024,1476,58763,4,1.000000,0.000000
13,62728753,1058006,0,0,1617,0,0.000000,1024,1412,58006,4,1.000000,0.000000
14,63785857,1057104,0,0,1597,0,0.000000,1024,1466,57104,4,1.000000,0.000000
15,64848145,1062288,0,0,1437,0,0.000000,1024,1242,62288,4,1.000000,0.000000
16,65910331,1062186,0,0,1598,0,0.000000,1024,1457,62186,4,1.000000,0.000000
17,66968769,1058438,0,0,1657,0,0.000000,1024,1433,58438,4,1.000000,0.000000
18,68026824,1058055,0,0,1635,0,0.000000,1024,1492,58055,4,1.000000,0.000000
19,69084702,1057878,0,0,1660,0,0.000000,1024,1467,57878,4,1.000000,0.000000
20,70141860,1057158,0,0,1636,0,0.000000,1024,1448,57158,4,1.000000,0.000000
21,71247778,1105918,0,0,1807,0,0.000000,1024,1635,105918,4,1.000000,0.000000
22,72310545,1062767,0,0,1682,0,0.000000,1024,1482,62767,4,1.000000,0.000000
23,73377176,1066631,0,0,1530,0,0.000000,1024,1368,66631,4,1.000000,0.000000
24,74439601,1062425,0,0,1606,0,0.000000,1024,1432,62425,4,1.000000,0.000000
25,75473496,1033895,0,0,1506,0,0.000000,1024,1337,33895,4,1.000000,0.000000
26,76534164,1060668,0,0,1496,0,0.000000,1024,1328,60668,4,1.000000,0.000000
27,77594535,1060371,0,0,1557,0,0.000000,1024,1397,60371,4,1.000000,0.000000
28,78652334,1057799,0,0,1654,0,0.000000,1024,1479,57799,4,1.000000,0.000000
29,79709788,1057454,0,0,1596,0,0.000000,1024,1400,57454,4,1.000000,0.000000
30,80771708,1061920,0,0,1463,0,0.000000,1024,1323,61920,4,1.000000,0.000000
31,81852197,1080489,0,0,1559,0,0.000000,1024,1375,80489,4,1.000000,0.000000
32,82911052,1058855,0,0,1557,0,0.000000,1024,1405,58855,4,1.000000,0.000000
33,83968280,1057228,0,0,1663,0,0.000000,1024,1452,57228,4,1.000000,0.000000
34,85025781,1057501,0,0,1734,0,0.000000,1024,1577,57501,4,1.000000,0.000000
35,86082517,1056736,0,0,1802,0,0.000000,1024,1610,56736,4,1.000000,0.000000
36,87138613,1056096,0,0,1814,0,0.000000,1024,1590,56096,4,1.000000,0.000000
37,88228847,1090234,0,0,1690,0,0.000000,1024,1510,90234,4,1.000000,0.000000
38,89293545,1064698,0,0,1355,0,0.000000,1024,1199,64698,4,1.000000,0.000000
39,90355983,1062438,0,0,1542,0,0.000000,1024,1402,62438,4,1.000000,0.000000
40,91422580,1066597,0,0,1384,0,0.000000,1024,1198,66597,4,1.000000,0.000000
41,92473476,1050896,0,0,1519,0,0.000000,1024,1397,50896,4,1.000000,0.000000
42,93535429,1061953,0,0,1553,0,0.000000,1024,1342,61953,4,1.000000,0.000000
43,94594921,1059492,0,0,1333,0,0.000000,1024,1208,59492,4,1.000000,0.000000
44,95654130,1059209,0,0,1656,0,0.000000,1024,1464,59209,4,1.000000,0.000000
45,96717869,1063739,0,0,730,0,0.000000,1024,680,63739,4,1.000000,0.000000
46,97782216,1064347,0,0,1469,0,0.000000,1024,1264,64347,4,1.000000,0.000000
47,98845446,1063230,0,0,1556,0,0.000000,1024,1436,63230,4,1.000000,0.000000
48,99904784,1059338,0,0,1572,0,0.000000,1024,1355,59338,4,1.000000,0.000000
49,100967090,1062306,0,0,1571,0,0.000000,1024,1441,62306,4,1.000000,0.000000
50,102004823,1037733,0,0,1204,0,0.000000,1024,1056,37733,4,1.000000,0.000000
51,103085658,1080835,0,0,1655,0,0.000000,1024,1485,80835,4,1.000000,0.000000
52,104215977,1130319,0,0,1741,0,0.000000,1024,1516,130319,4,1.000000,0.000000
53,105279906,1063929,0,0,1491,0,0.000000,1024,1377,63929,4,1.000000,0.000000
54,106339792,1059886,0,0,1653,0,0.000000,1024,1432,59886,4,1.000000,0.000000
55,107398200,1058408,0,0,1576,0,0.000000,1024,1432,58408,4,1.000000,0.000000
56,108456180,1057980,0,0,1567,0,0.000000,1024,1375,57980,4,1.000000,0.000000
57,109478037,1021857,0,0,1600,0,0.000000,1024,1439,21857,4,1.000000,0.000000
58,110537039,1059002,0,0,1675,0,0.000000,1024,1500,59002,4,1.000000,0.000000
59,111596355,1059316,0,0,1676,0,0.000000,1024,1460,59316,4,1.000000,0.000000
60,112654216,1057861,0,0,1663,0,0.000000,1024,1520,57861,4,1.000000,0.000000
61,113739952,1085736,0,0,1715,0,0.000000,1024,1513,85736,4,1.000000,0.000000
62,114799172,1059220,0,0,1669,0,0.000000,1024,1472,59220,4,1.000000,0.000000
63,115859803,1060631,0,0,1445,0,0.000000,1024,1307,60631,4,1.000000,0.000000
64,116922162,1062359,0,0,1526,0,0.000000,1024,1351,62359,4,1.000000,0.000000
65,117982694,1060532,0,0,1570,0,0.000000,1024,1409,60532,4,1.000000,0.000000
66,119040859,1058165,0,0,1568,0,0.000000,1024,1382,58165,4,1.000000,0.000000
67,120098928,1058069,0,0,1628,0,0.000000,1024,1478,58069,4,1.000000,0.000000
68,121156331,1057403,0,0,1675,0,0.000000,1024,1451,57403,4,1.000000,0.000000
69,122212397,1056066,0,0,1768,0,0.000000,1024,1596,56066,4,1.000000,0.000000
70,123269781,1057384,0,0,1832,0,0.000000,1024,1655,57384,4,1.000000,0.000000
71,124340694,1070913,0,0,1767,0,0.000000,1024,1556,70913,4,1.000000,0.000000
72,125404120,1063426,0,0,1505,0,0.000000,1024,1342,63426,4,1.000000,0.000000
73,126463827,1059707,0,0,1669,0,0.000000,1024,1495,59707,4,1.000000,0.000000
