tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,490394,0,0,0,0,0,0.000000,6144,0,0,0,1.000000,0.000000
1,50056074,49565680,1477,1929,78143,0,0.000000,6144,66358,48565680,0,1.000000,0.000000
2,51135508,1079434,0,0,1792,0,0.000000,6144,1572,79434,0,1.000000,0.000000
3,52201583,1066075,0,0,1686,0,0.000000,6144,1539,66075,0,1.000000,0.000000
4,53264220,1062637,0,0,1846,0,0.000000,6144,1653,62637,0,1.000000,0.000000
5,54323594,1059374,0,0,1847,0,0.000000,6144,1623,59374,4,1.000000,0.000000
6,55381940,1058346,0,0,1603,0,0.000000,6144,1426,58346,4,1.000000,0.000000
7,56439989,1058049,0,0,1835,0,0.000000,6144,1658,58049,4,1.000000,0.000000
8,57496427,1056438,0,0,1839,0,0.000000,6144,1633,56438,4,1.000000,0.000000
9,58552819,1056392,0,0,1834,0,0.000000,6144,1610,56392,4,1.000000,0.000000
10,59613784,1060965,0,0,1809,0,0.000000,6144,1608,60965,4,1.000000,0.000000
11,60693476,1079692,0,0,1859,0,0.000000,6144,1677,79692,4,1.000000,0.000000
12,61750361,1056885,0,0,1835,0,0.000000,6144,1655,56885,4,1.000000,0.000000
13,62806222,1055861,0,0,1832,0,0.000000,6144,1611,55861,4,1.000000,0.000000
14,63863297,1057075,0,0,1801,0,0.000000,6144,1577,57075,4,1.000000,0.000000
15,64919453,1056156,0,0,1826,0,0.000000,6144,1644,56156,4,1.000000,0.000000
16,65977184,1057731,0,0,1743,0,0.000000,6144,1585,57731,4,1.000000,0.000000
17,67034421,1057237,0,0,1830,0,0.000000,6144,1610,57237,4,1.000000,0.000000
18,68091965,1057544,0,0,1797,0,0.000000,6144,1573,57544,4,1.000000,0.000000
19,69135195,1043230,0,0,1793,0,0.000000,6144,1618,43230,4,1.000000,0.000000
20,70191190,1055995,0,0,1827,0,0.000000,6144,1651,55995,4,1.000000,0.000000
21,71255189,1063999,0,0,1841,0,0.000000,6144,1632,63999,4,1.000000,0.000000
22,72315319,1060130,0,0,1835,0,0.000000,6144,1610,60130,4,1.000000,0.000000
23,73378237,1062918,0,0,1839,0,0.000000,6144,1636,62918,4,1.000000,0.000000
24,74438990,1060753,0,0,1836,0,0.000000,6144,1658,60753,4,1.000000,0.000000
25,75499328,1060338,0,0,1621,0,0.000000,6144,1443,60338,4,1.000000,0.000000
26,76558795,1059467,0,0,1651,0,0.000000,6144,1454,59467,4,1.000000,0.000000
