"config_bits","mean_ns","cv_pct","baseline_mean","baseline_cv","speedup_vs_baseline","cv_improvement","t_statistic","t_pvalue","t_significant","optimality_score","optimality_percentile"
"0110001",32293074.9790358,14.3913746412467,31672085.5849159,17.3367214411695,-1.96068361982318,2.94534679992279,1.49518864438101,0.135407125299756,FALSE,0.0534912437120322,100
"0010110",31962118.0334326,14.611804016278,31672085.5849159,17.3367214411695,-0.915735238650517,2.72491742489154,0.696895738089866,0.486145830429359,FALSE,0.0653721333340573,99.21875
"0010111",31673507.7398978,14.8318842442997,31672085.5849159,17.3367214411695,-0.00449024734428166,2.50483719686983,0.00340873156188022,0.997281394997193,FALSE,0.0808290222442902,98.4375
"0100110",32002505.8371266,15.1027572644411,31672085.5849159,17.3367214411695,-1.04325384990746,2.23396417672842,0.782362744503157,0.434316085491152,FALSE,0.102468590963275,97.65625
"0100011",31592403.7002266,15.1260202798316,31672085.5849159,17.3367214411695,0.251583952296708,2.21070116133799,-0.189601086490665,0.849687298119081,FALSE,0.103179942586038,96.875
"0010001",31921582.0056817,15.3097331534023,31672085.5849159,17.3367214411695,-0.787748631509704,2.02698828776724,0.587884576410566,0.556834685102574,FALSE,0.117765600809229,96.09375
"1010001",34423368.1600356,15.0196965353906,31672085.5849159,17.3367214411695,-8.68677425028785,2.3170249057789,6.31842705606764,5.17598205954108e-10,TRUE,0.13908112799644,95.3125
