"config_bits","mean_ns","cv_pct","baseline_mean","baseline_cv","speedup_vs_baseline","cv_improvement","t_statistic","t_pvalue","t_significant","optimality_score","optimality_percentile"
"0010111",30405971.9986373,11.4887930064446,31243915.9838258,15.1234848912445,2.68194289608978,3.63469188479988,-0.781044786979924,0.438224555206378,FALSE,0.0249714757227538,100
"0100100",31102184.8589499,10.63719229607,31243915.9838258,15.1234848912445,0.453627915749504,4.48629259517445,-0.13458035377571,0.893463995434073,FALSE,0.0350228638254087,99.21875
"0010010",31274913.4489225,12.0212790177211,31243915.9838258,15.1234848912445,-0.0992112035914181,3.10220587352342,0.0281167861169462,0.977670390202639,FALSE,0.0536074359765367,98.4375
"0110111",32061519.2020736,11.3613534423054,31243915.9838258,15.1234848912445,-2.61683976704793,3.76213144893909,0.750590577640932,0.456129266995387,FALSE,0.0684004060750791,97.65625
"0100101",30014036.3361031,13.720191406562,31243915.9838258,15.1234848912445,3.93638124094114,1.40329348468243,-1.07475586494235,0.287017636795005,FALSE,0.0780195748390902,96.875
"1000101",32362147.0983337,12.0395003658472,31243915.9838258,15.1234848912445,-3.57903636370923,3.08398452539726,1.00007079576253,0.321580545498139,FALSE,0.0834927273381219,96.09375
"0000011",31200840.2480041,13.8174328707025,31243915.9838258,15.1234848912445,0.137869196178773,1.30605202054194,-0.0368859678100987,0.970703648060115,FALSE,0.0890853246675823,95.3125
