run_id,cfg,rep,ent_in,cv_in,tmp_in,stb_in,
0,12,23,49152,9830,0,0,7,64512,256,186,-1,0,0,0,0
1,9,11,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
2,0,20,0,0,0,0,7,63744,256,186,-1,1,0,0,0
3,15,21,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
4,0,13,0,0,0,0,7,64768,256,186,-1,1,0,0,0
5,10,0,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
6,0,8,0,0,0,0,7,64512,256,186,-1,1,0,0,0
7,8,10,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
8,11,9,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
9,8,9,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
10,13,22,49152,9830,0,32768,7,64768,256,186,-1,1,0,0,0
11,1,13,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
12,14,10,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
13,14,4,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
14,4,3,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
15,5,20,0,9830,0,32768,7,64768,256,186,-1,1,0,0,0
16,7,19,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
17,6,16,0,9830,32768,0,7,64256,256,186,-1,1,0,0,0
18,6,27,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
19,7,4,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
20,13,20,49152,9830,0,32768,7,64768,256,186,-1,1,0,0,0
21,11,14,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
22,13,28,49152,9830,0,32768,7,64000,256,186,-1,1,0,0,0
23,11,4,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
24,13,11,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
25,9,26,49152,0,0,32768,7,64768,256,186,-1,1,0,0,0
26,11,26,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
27,14,23,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
28,9,10,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
29,7,21,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
30,8,23,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
31,1,8,0,0,0,32768,7,64768,256,186,-1,1,0,0,0
32,14,21,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
33,14,25,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
34,4,7,0,9830,0,0,7,63488,256,186,-1,1,0,0,0
35,1,19,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
36,6,9,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
37,10,26,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
38,7,28,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
39,11,13,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
40,12,10,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
41,2,22,0,0,32768,0,7,64512,256,186,-1,1,0,0,0
42,6,13,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
43,6,21,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
44,6,14,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
45,12,14,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
46,10,15,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
47,1,26,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
48,8,4,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
49,0,5,0,0,0,0,7,64512,256,186,-1,1,0,0,0
50,7,22,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
51,10,6,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
52,0,28,0,0,0,0,7,64512,256,186,-1,1,0,0,0
53,2,13,0,0,32768,0,7,64512,256,186,-1,1,0,0,0
54,12,25,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
55,8,21,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
56,9,8,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
57,13,12,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
58,5,0,0,9830,0,32768,7,64512,256,186,-1,1,0,0,0
59,8,3,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
60,13,10,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
61,15,24,49152,9830,32768,32768,7,64768,256,186,-1,1,0,0,0
62,9,25,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
63,8,12,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
64,5,26,0,9830,0,32768,7,64512,256,186,-1,1,0,0,0
65,12,18,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
66,2,0,0,0,32768,0,7,64512,256,186,-1,1,0,0,0
67,6,18,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
68,4,19,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
69,3,27,0,0,32768,32768,7,64512,256,186,-1,1,0,0,0
70,11,19,49152,0,32768,32768,7,63744,256,186,-1,1,0,0,0
71,4,2,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
72,15,22,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
73,1,11,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
74,11,3,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
75,4,12,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
76,1,9,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
77,6,23,0,9830,32768,0,7,64768,256,186,-1,1,0,0,0
78,1,12,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
79,6,19,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
80,10,10,49152,0,32768,0,7,64256,256,186,-1,1,0,0,0
81,9,19,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
82,11,17,49152,0,32768,32768,7,64768,256,186,-1,1,0,0,0
83,14,18,49152,9830,32768,0,7,64768,256,186,-1,1,0,0,0
84,8,16,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
85,10,8,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
86,7,14,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
87,4,13,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
88,12,0,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
89,8,7,49152,0,0,0,7,64768,256,186,-1,1,0,0,0
90,15,6,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
91,1,23,0,0,0,32768,7,64768,256,186,-1,1,0,0,0
92,3,23,0,0,32768,32768,7,64512,256,186,-1,1,0,0,0
93,14,9,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
94,4,28,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
95,5,12,0,9830,0,32768,7,64512,256,186,-1,1,0,0,0
96,13,8,49152,9830,0,32768,7,64768,256,186,-1,1,0,0,0
97,10,29,49152,0,32768,0,7,64768,256,186,-1,1,0,0,0
98,15,9,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
99,15,14,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
100,13,27,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
101,7,9,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
102,0,6,0,0,0,0,7,63744,256,186,-1,1,0,0,0
103,3,20,0,0,32768,32768,7,64512,256,186,-1,1,0,0,0
104,12,6,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
105,2,11,0,0,32768,0,7,64512,256,186,-1,1,0,0,0
106,7,18,0,9830,32768,32768,7,64768,256,186,-1,1,0,0,0
107,11,11,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
108,13,4,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
109,4,10,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
110,11,8,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
111,15,7,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
112,1,21,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
113,9,1,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
114,8,24,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
115,14,5,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
116,3,24,0,0,32768,32768,7,64512,256,186,-1,1,0,0,0
117,11,28,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
118,8,22,49152,0,0,0,7,64512,256,186,-1,1,0,0,0
119,6,2,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
120,1,25,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
121,10,25,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
122,10,21,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
123,9,24,49152,0,0,32768,7,64768,256,186,-1,1,0,0,0
124,5,5,0,9830,0,32768,7,64768,256,186,-1,1,0,0,0
125,3,29,0,0,32768,32768,7,64512,256,186,-1,1,0,0,0
126,4,0,0,9830,0,0,7,64768,256,186,-1,1,0,0,0
127,14,17,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
128,14,22,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
129,9,18,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
130,10,16,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
131,13,17,49152,9830,0,32768,7,64512,256,186,-1,1,0,0,0
132,9,7,49152,0,0,32768,7,64512,256,186,-1,1,0,0,0
133,15,2,49152,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
134,10,5,49152,0,32768,0,7,64512,256,186,-1,1,0,0,0
135,7,24,0,9830,32768,32768,7,64768,256,186,-1,1,0,0,0
136,6,25,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
137,7,0,0,9830,32768,32768,7,64512,256,186,-1,1,0,0,0
138,6,1,0,9830,32768,0,7,64512,256,186,-1,1,0,0,0
139,11,6,49152,0,32768,32768,7,63744,256,186,-1,1,0,0,0
140,1,6,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
141,12,26,49152,9830,0,0,7,64768,256,186,-1,1,0,0,0
142,14,14,49152,9830,32768,0,7,64512,256,186,-1,1,0,0,0
143,2,5,0,0,32768,0,7,64512,256,186,-1,1,0,0,0
144,12,7,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
145,11,10,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
146,4,26,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
147,12,1,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
148,12,27,49152,9830,0,0,7,64512,256,186,-1,1,0,0,0
149,4,18,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
150,1,7,0,0,0,32768,7,64512,256,186,-1,1,0,0,0
151,11,12,49152,0,32768,32768,7,64512,256,186,-1,1,0,0,0
152,4,24,0,9830,0,0,7,64512,256,186,-1,1,0,0,0
