tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,469223,0,0,0,0,0,0.000000,2048,0,0,0,1.000000,0.000000
1,50064385,49595162,1477,1929,82454,0,0.000000,2048,70221,48595162,0,1.000000,0.000000
2,51131785,1067400,0,0,1951,0,0.000000,2048,1727,67400,0,1.000000,0.000000
3,52194597,1062812,0,0,1804,0,0.000000,2048,1580,62812,0,1.000000,0.000000
4,53257716,1063119,0,0,1937,0,0.000000,2048,1720,63119,0,1.000000,0.000000
5,54322052,1064336,0,0,1929,0,0.000000,2048,1730,64336,4,1.000000,0.000000
6,55381795,1059743,0,0,1831,0,0.000000,2048,1655,59743,4,1.000000,0.000000
7,56439476,1057681,0,0,1782,0,0.000000,2048,1590,57681,4,1.000000,0.000000
8,57500787,1061311,0,0,1837,0,0.000000,2048,1613,61311,4,1.000000,0.000000
9,58563203,1062416,0,0,1872,0,0.000000,2048,1655,62416,4,1.000000,0.000000
10,59622956,1059753,0,0,1834,0,0.000000,2048,1655,59753,4,1.000000,0.000000
11,60700064,1077108,0,0,1840,0,0.000000,2048,1661,77108,4,1.000000,0.000000
12,61786772,1086708,0,0,1951,0,0.000000,2048,1742,86708,4,1.000000,0.000000
13,62847010,1060238,0,0,1766,0,0.000000,2048,1542,60238,4,1.000000,0.000000
14,63940110,1093100,0,0,1975,0,0.000000,2048,1751,93100,4,1.000000,0.000000
15,65032427,1092317,0,0,1983,0,0.000000,2048,1759,92317,4,1.000000,0.000000
16,66129388,1096961,0,0,1977,0,0.000000,2048,1768,96961,4,1.000000,0.000000
17,67192050,1062662,0,0,1878,0,0.000000,2048,1689,62662,4,1.000000,0.000000
18,68255778,1063728,0,0,1892,0,0.000000,2048,1703,63728,4,1.000000,0.000000
19,69319755,1063977,0,0,1744,0,0.000000,2048,1547,63977,4,1.000000,0.000000
20,70382550,1062795,0,0,1875,0,0.000000,2048,1651,62795,4,1.000000,0.000000
21,71455799,1073249,0,0,1926,0,0.000000,2048,1702,73249,4,1.000000,0.000000
22,72516993,1061194,0,0,1760,0,0.000000,2048,1600,61194,4,1.000000,0.000000
23,73576158,1059165,0,0,1834,0,0.000000,2048,1654,59165,4,1.000000,0.000000
24,74632524,1056366,0,0,1830,0,0.000000,2048,1610,56366,4,1.000000,0.000000
25,75689126,1056602,0,0,1822,0,0.000000,2048,1598,56602,4,1.000000,0.000000
26,76745481,1056355,0,0,1838,0,0.000000,2048,1650,56355,4,1.000000,0.000000
27,77803164,1057683,0,0,1826,0,0.000000,2048,1650,57683,4,1.000000,0.000000
28,78860824,1057660,0,0,1798,0,0.000000,2048,1602,57660,4,1.000000,0.000000
29,79917154,1056330,0,0,1830,0,0.000000,2048,1605,56330,4,1.000000,0.000000
30,80974089,1056935,0,0,1772,0,0.000000,2048,1579,56935,4,1.000000,0.000000
31,82043823,1069734,0,0,1814,0,0.000000,2048,1640,69734,4,1.000000,0.000000
32,83104035,1060212,0,0,1728,0,0.000000,2048,1536,60212,4,1.000000,0.000000
33,84160608,1056573,0,0,1819,0,0.000000,2048,1595,56573,4,1.000000,0.000000
34,85216878,1056270,0,0,1830,0,0.000000,2048,1637,56270,4,1.000000,0.000000
35,86273553,1056675,0,0,1819,0,0.000000,2048,1644,56675,4,1.000000,0.000000
36,87330053,1056500,0,0,1835,0,0.000000,2048,1643,56500,4,1.000000,0.000000
37,88385737,1055684,0,0,1833,0,0.000000,2048,1609,55684,4,1.000000,0.000000
38,89441291,1055554,0,0,1833,0,0.000000,2048,1615,55554,4,1.000000,0.000000
39,90496908,1055617,0,0,1830,0,0.000000,2048,1651,55617,4,1.000000,0.000000
40,91553100,1056192,0,0,1820,0,0.000000,2048,1646,56192,4,1.000000,0.000000
41,92616986,1063886,0,0,1782,0,0.000000,2048,1569,63886,4,1.000000,0.000000
42,93674062,1057076,0,0,1833,0,0.000000,2048,1609,57076,4,1.000000,0.000000
43,94729475,1055413,0,0,1831,0,0.000000,2048,1644,55413,4,1.000000,0.000000
44,95787549,1058074,0,0,1692,0,0.000000,2048,1543,58074,4,1.000000,0.000000
45,96844203,1056654,0,0,1822,0,0.000000,2048,1598,56654,4,1.000000,0.000000
46,97899640,1055437,0,0,1831,0,0.000000,2048,1607,55437,4,1.000000,0.000000
47,98956115,1056475,0,0,1832,0,0.000000,2048,1649,56475,4,1.000000,0.000000
48,100012279,1056164,0,0,1815,0,0.000000,2048,1641,56164,4,1.000000,0.000000
49,101071049,1058770,0,0,1766,0,0.000000,2048,1563,58770,4,1.000000,0.000000
50,102100679,1029630,0,0,1638,0,0.000000,2048,1439,29630,4,1.000000,0.000000
51,103164978,1064299,0,0,1844,0,0.000000,2048,1665,64299,4,1.000000,0.000000
52,104221432,1056454,0,0,1833,0,0.000000,2048,1651,56454,4,1.000000,0.000000
53,105277470,1056038,0,0,1832,0,0.000000,2048,1608,56038,4,1.000000,0.000000
54,106333476,1056006,0,0,1815,0,0.000000,2048,1591,56006,4,1.000000,0.000000
55,107389456,1055980,0,0,1815,0,0.000000,2048,1639,55980,4,1.000000,0.000000
56,108445777,1056321,0,0,1789,0,0.000000,2048,1620,56321,4,1.000000,0.000000
57,109502000,1056223,0,0,1826,0,0.000000,2048,1611,56223,4,1.000000,0.000000
58,110558139,1056139,0,0,1799,0,0.000000,2048,1575,56139,4,1.000000,0.000000
59,111613838,1055699,0,0,1824,0,0.000000,2048,1639,55699,4,1.000000,0.000000
60,112671419,1057581,0,0,1746,0,0.000000,2048,1587,57581,4,1.000000,0.000000
61,113749840,1078421,0,0,1866,0,0.000000,2048,1650,78421,4,1.000000,0.000000
62,114806814,1056974,0,0,1829,0,0.000000,2048,1605,56974,4,1.000000,0.000000
63,115863418,1056604,0,0,1711,0,0.000000,2048,1535,56604,4,1.000000,0.000000
64,116919842,1056424,0,0,1829,0,0.000000,2048,1653,56424,4,1.000000,0.000000
65,117975870,1056028,0,0,1826,0,0.000000,2048,1618,56028,4,1.000000,0.000000
