tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,597568,0,0,0,0,0,0.000000,8192,0,0,0,1.000000,0.000000
1,49731658,49134090,1477,1929,72503,0,0.000000,8192,61330,48134090,0,1.000000,0.000000
2,50803632,1071974,0,0,1818,0,0.000000,8192,1643,71974,0,1.000000,0.000000
3,51862841,1059209,0,0,1834,0,0.000000,8192,1621,59209,0,1.000000,0.000000
4,52920767,1057926,0,0,1827,0,0.000000,8192,1603,57926,0,1.000000,0.000000
5,53979066,1058299,0,0,1828,0,0.000000,8192,1633,58299,4,1.000000,0.000000
6,55036748,1057682,0,0,1791,0,0.000000,8192,1623,57682,4,1.000000,0.000000
7,56056215,1019467,0,0,1482,0,0.000000,8192,1285,19467,4,1.000000,0.000000
8,57182259,1126044,0,0,1901,0,0.000000,8192,1700,126044,4,1.000000,0.000000
9,58243471,1061212,0,0,1710,0,0.000000,8192,1557,61212,4,1.000000,0.000000
10,59305981,1062510,0,0,1606,0,0.000000,8192,1400,62510,4,1.000000,0.000000
11,60399264,1093283,0,0,1680,0,0.000000,8192,1507,93283,4,1.000000,0.000000
12,61458771,1059507,0,0,1827,0,0.000000,8192,1651,59507,4,1.000000,0.000000
13,62515411,1056640,0,0,1833,0,0.000000,8192,1622,56640,4,1.000000,0.000000
14,63571900,1056489,0,0,1831,0,0.000000,8192,1607,56489,4,1.000000,0.000000
15,64628045,1056145,0,0,1823,0,0.000000,8192,1627,56145,4,1.000000,0.000000
16,65687586,1059541,0,0,1615,0,0.000000,8192,1475,59541,4,1.000000,0.000000
17,66748353,1060767,0,0,1735,0,0.000000,8192,1510,60767,4,1.000000,0.000000
18,67807266,1058913,0,0,1820,0,0.000000,8192,1619,58913,4,1.000000,0.000000
19,68865425,1058159,0,0,1671,0,0.000000,8192,1526,58159,4,1.000000,0.000000
20,69923100,1057675,0,0,1816,0,0.000000,8192,1603,57675,4,1.000000,0.000000
21,70992253,1069153,0,0,1841,0,0.000000,8192,1617,69153,4,1.000000,0.000000
22,72057882,1065629,0,0,1793,0,0.000000,8192,1606,65629,4,1.000000,0.000000
23,73123431,1065549,0,0,1802,0,0.000000,8192,1631,65549,4,1.000000,0.000000
24,74184145,1060714,0,0,1599,0,0.000000,8192,1397,60714,4,1.000000,0.000000
25,75242807,1058662,0,0,1799,0,0.000000,8192,1600,58662,4,1.000000,0.000000
26,76299239,1056432,0,0,1742,0,0.000000,8192,1583,56432,4,1.000000,0.000000
27,77357475,1058236,0,0,1825,0,0.000000,8192,1623,58236,4,1.000000,0.000000
28,78415443,1057968,0,0,1779,0,0.000000,8192,1555,57968,4,1.000000,0.000000
29,79473776,1058333,0,0,1675,0,0.000000,8192,1513,58333,4,1.000000,0.000000
30,80531619,1057843,0,0,1744,0,0.000000,8192,1570,57843,4,1.000000,0.000000
31,81605601,1073982,0,0,1543,0,0.000000,8192,1338,73982,4,1.000000,0.000000
32,82664627,1059026,0,0,1693,0,0.000000,8192,1543,59026,4,1.000000,0.000000
33,83721649,1057022,0,0,1821,0,0.000000,8192,1616,57022,4,1.000000,0.000000
34,84780716,1059067,0,0,1770,0,0.000000,8192,1546,59067,4,1.000000,0.000000
35,85841357,1060641,0,0,1686,0,0.000000,8192,1529,60641,4,1.000000,0.000000
36,86900947,1059590,0,0,1665,0,0.000000,8192,1486,59590,4,1.000000,0.000000
37,87962225,1061278,0,0,1806,0,0.000000,8192,1582,61278,4,1.000000,0.000000
38,89024229,1062004,0,0,1828,0,0.000000,8192,1637,62004,4,1.000000,0.000000
39,90049222,1024993,0,0,1771,0,0.000000,8192,1606,24993,4,1.000000,0.000000
40,91107075,1057853,0,0,1821,0,0.000000,8192,1616,57853,4,1.000000,0.000000
41,92184262,1077187,0,0,1573,0,0.000000,8192,1378,77187,4,1.000000,0.000000
42,93244702,1060440,0,0,1808,0,0.000000,8192,1635,60440,4,1.000000,0.000000
43,94305104,1060402,0,0,1486,0,0.000000,8192,1295,60402,4,1.000000,0.000000
44,95363659,1058555,0,0,1706,0,0.000000,8192,1539,58555,4,1.000000,0.000000
45,96421048,1057389,0,0,1775,0,0.000000,8192,1606,57389,4,1.000000,0.000000
46,97478931,1057883,0,0,1783,0,0.000000,8192,1559,57883,4,1.000000,0.000000
47,98538388,1059457,0,0,1769,0,0.000000,8192,1563,59457,4,1.000000,0.000000
48,99599894,1061506,0,0,1667,0,0.000000,8192,1522,61506,4,1.000000,0.000000
49,100660019,1060125,0,0,1652,0,0.000000,8192,1443,60125,4,1.000000,0.000000
50,101719323,1059304,0,0,1546,0,0.000000,8192,1397,59304,4,1.000000,0.000000
51,102794367,1075044,0,0,1659,0,0.000000,8192,1472,75044,4,1.000000,0.000000
52,103851805,1057438,0,0,1784,0,0.000000,8192,1559,57438,4,1.000000,0.000000
53,104908568,1056763,0,0,1810,0,0.000000,8192,1638,56763,4,1.000000,0.000000
54,105966106,1057538,0,0,1817,0,0.000000,8192,1643,57538,4,1.000000,0.000000
55,107022443,1056337,0,0,1820,0,0.000000,8192,1607,56337,4,1.000000,0.000000
56,108048963,1026520,0,0,1697,0,0.000000,8192,1484,26520,4,1.000000,0.000000
57,109105202,1056239,0,0,1820,0,0.000000,8192,1646,56239,4,1.000000,0.000000
58,110175591,1070389,0,0,1563,0,0.000000,8192,1390,70389,4,1.000000,0.000000
59,111235677,1060086,0,0,1784,0,0.000000,8192,1566,60086,4,1.000000,0.000000
60,112293381,1057704,0,0,1817,0,0.000000,8192,1642,57704,4,1.000000,0.000000
61,113372962,1079581,0,0,1773,0,0.000000,8192,1605,79581,4,1.000000,0.000000
62,114431565,1058603,0,0,1822,0,0.000000,8192,1599,58603,4,1.000000,0.000000
63,115491155,1059590,0,0,1729,0,0.000000,8192,1522,59590,4,1.000000,0.000000
64,116549201,1058046,0,0,1713,0,0.000000,8192,1560,58046,4,1.000000,0.000000
65,117611294,1062093,0,0,1691,0,0.000000,8192,1491,62093,4,1.000000,0.000000
66,118673916,1062622,0,0,1541,0,0.000000,8192,1376,62622,4,1.000000,0.000000
67,119735985,1062069,0,0,1547,0,0.000000,8192,1376,62069,4,1.000000,0.000000
68,120795876,1059891,0,0,1552,0,0.000000,8192,1381,59891,4,1.000000,0.000000
69,121855192,1059316,0,0,1566,0,0.000000,8192,1401,59316,4,1.000000,0.000000
70,122912855,1057663,0,0,1561,0,0.000000,8192,1382,57663,4,1.000000,0.000000
71,123984688,1071833,0,0,1579,0,0.000000,8192,1422,71833,4,1.000000,0.000000
72,125047221,1062533,0,0,1711,0,0.000000,8192,1489,62533,4,1.000000,0.000000
73,126196540,1149319,0,0,1953,0,0.000000,8192,1751,149319,4,1.000000,0.000000
74,127257813,1061273,0,0,1669,0,0.000000,8192,1525,61273,4,1.000000,0.000000
75,128315748,1057935,0,0,1679,0,0.000000,8192,1463,57935,4,1.000000,0.000000
76,129373132,1057384,0,0,1671,0,0.000000,8192,1495,57384,4,1.000000,0.000000
77,130429730,1056598,0,0,1661,0,0.000000,8192,1501,56598,4,1.000000,0.000000
78,131490458,1060728,0,0,1639,0,0.000000,8192,1420,60728,4,1.000000,0.000000
79,132550577,1060119,0,0,1562,0,0.000000,8192,1439,60119,4,1.000000,0.000000
80,133608784,1058207,0,0,1661,0,0.000000,8192,1443,58207,4,1.000000,0.000000
81,134679935,1071151,0,0,1683,0,0.000000,8192,1511,71151,4,1.000000,0.000000
82,135741371,1061436,0,0,1730,0,0.000000,8192,1565,61436,4,1.000000,0.000000
83,136799503,1058132,0,0,1779,0,0.000000,8192,1556,58132,4,1.000000,0.000000
84,137861777,1062274,0,0,1676,0,0.000000,8192,1495,62274,4,1.000000,0.000000
85,138922513,1060736,0,0,1793,0,0.000000,8192,1623,60736,4,1.000000,0.000000
86,139982569,1060056,0,0,1697,0,0.000000,8192,1488,60056,4,1.000000,0.000000
87,141041537,1058968,0,0,1813,0,0.000000,8192,1599,58968,4,1.000000,0.000000
88,142049789,1008252,0,0,1745,0,0.000000,8192,1586,8252,4,1.000000,0.000000
89,143107738,1057949,0,0,1834,0,0.000000,8192,1647,57949,4,1.000000,0.000000
90,144165946,1058208,0,0,1825,0,0.000000,8192,1601,58208,4,1.000000,0.000000
91,145235181,1069235,0,0,1854,0,0.000000,8192,1630,69235,4,1.000000,0.000000
92,146291618,1056437,0,0,1807,0,0.000000,8192,1631,56437,4,1.000000,0.000000
93,147347529,1055911,0,0,1829,0,0.000000,8192,1652,55911,4,1.000000,0.000000
94,148403736,1056207,0,0,1812,0,0.000000,8192,1605,56207,4,1.000000,0.000000
95,149459837,1056101,0,0,1825,0,0.000000,8192,1601,56101,4,1.000000,0.000000
96,150516232,1056395,0,0,1782,0,0.000000,8192,1595,56395,4,1.000000,0.000000
97,151577901,1061669,0,0,1665,0,0.000000,8192,1516,61669,4,1.000000,0.000000
98,152639826,1061925,0,0,1750,0,0.000000,8192,1526,61925,4,1.000000,0.000000
99,153698540,1058714,0,0,1793,0,0.000000,8192,1593,58714,4,1.000000,0.000000
100,154756226,1057686,0,0,1834,0,0.000000,8192,1656,57686,4,1.000000,0.000000
101,155822306,1066080,0,0,1849,0,0.000000,8192,1667,66080,4,1.000000,0.000000
102,156879482,1057176,0,0,1821,0,0.000000,8192,1597,57176,4,1.000000,0.000000
103,157935742,1056260,0,0,1819,0,0.000000,8192,1595,56260,4,1.000000,0.000000
104,158993754,1058012,0,0,1756,0,0.000000,8192,1592,58012,4,1.000000,0.000000
105,160056052,1062298,0,0,1629,0,0.000000,8192,1457,62298,4,1.000000,0.000000
106,161119086,1063034,0,0,1671,0,0.000000,8192,1462,63034,4,1.000000,0.000000
107,162176053,1056967,0,0,1814,0,0.000000,8192,1641,56967,4,1.000000,0.000000
108,163232897,1056844,0,0,1821,0,0.000000,8192,1643,56844,4,1.000000,0.000000
109,164291833,1058936,0,0,1608,0,0.000000,8192,1384,58936,4,1.000000,0.000000
110,165351098,1059265,0,0,1712,0,0.000000,8192,1554,59265,4,1.000000,0.000000
111,166429964,1078866,0,0,1773,0,0.000000,8192,1595,78866,4,1.000000,0.000000
112,167491234,1061270,0,0,1587,0,0.000000,8192,1371,61270,4,1.000000,0.000000
113,168550356,1059122,0,0,1606,0,0.000000,8192,1474,59122,4,1.000000,0.000000
114,169607663,1057307,0,0,1621,0,0.000000,8192,1409,57307,4,1.000000,0.000000
115,170664886,1057223,0,0,1665,0,0.000000,8192,1501,57223,4,1.000000,0.000000
116,171725186,1060300,0,0,1555,0,0.000000,8192,1383,60300,4,1.000000,0.000000
117,172785084,1059898,0,0,1727,0,0.000000,8192,1521,59898,4,1.000000,0.000000
118,173842752,1057668,0,0,1818,0,0.000000,8192,1644,57668,4,1.000000,0.000000
119,174899702,1056950,0,0,1827,0,0.000000,8192,1647,56950,4,1.000000,0.000000
120,175957441,1057739,0,0,1826,0,0.000000,8192,1602,57739,4,1.000000,0.000000
121,177027042,1069601,0,0,1842,0,0.000000,8192,1618,69601,4,1.000000,0.000000
122,178052559,1025517,0,0,1553,0,0.000000,8192,1427,25517,4,1.000000,0.000000
123,179112212,1059653,0,0,1821,0,0.000000,8192,1611,59653,4,1.000000,0.000000
124,180171227,1059015,0,0,1436,0,0.000000,8192,1275,59015,4,1.000000,0.000000
125,181236890,1065663,0,0,1812,0,0.000000,8192,1637,65663,4,1.000000,0.000000
126,182299716,1062826,0,0,1725,0,0.000000,8192,1501,62826,4,1.000000,0.000000
127,183357036,1057320,0,0,1814,0,0.000000,8192,1608,57320,4,1.000000,0.000000
128,184413898,1056862,0,0,1774,0,0.000000,8192,1609,56862,4,1.000000,0.000000
129,185471206,1057308,0,0,1750,0,0.000000,8192,1560,57308,4,1.000000,0.000000
130,186529468,1058262,0,0,1772,0,0.000000,8192,1549,58262,4,1.000000,0.000000
131,187600038,1070570,0,0,1854,0,0.000000,8192,1658,70570,4,1.000000,0.000000
132,188657084,1057046,0,0,1822,0,0.000000,8192,1647,57046,4,1.000000,0.000000
133,189714382,1057298,0,0,1833,0,0.000000,8192,1644,57298,4,1.000000,0.000000
134,190771148,1056766,0,0,1831,0,0.000000,8192,1607,56766,4,1.000000,0.000000
135,191883811,1112663,0,0,1760,0,0.000000,8192,1554,112663,4,1.000000,0.000000
136,192949237,1065426,0,0,1494,0,0.000000,8192,1364,65426,4,1.000000,0.000000
137,194011078,1061841,0,0,1567,0,0.000000,8192,1365,61841,4,1.000000,0.000000
138,195050687,1039609,0,0,1532,0,0.000000,8192,1398,39609,4,1.000000,0.000000
139,196111806,1061119,0,0,1667,0,0.000000,8192,1443,61119,4,1.000000,0.000000
140,197171062,1059256,0,0,1664,0,0.000000,8192,1520,59256,4,1.000000,0.000000
141,198243082,1072020,0,0,1659,0,0.000000,8192,1467,72020,4,1.000000,0.000000
142,199305470,1062388,0,0,1771,0,0.000000,8192,1556,62388,4,1.000000,0.000000
143,200360971,1055501,0,0,1504,0,0.000000,8192,1382,55501,4,1.000000,0.000000
144,201426364,1065393,0,0,1550,0,0.000000,8192,1342,65393,4,1.000000,0.000000
145,202486660,1060296,0,0,1571,0,0.000000,8192,1444,60296,4,1.000000,0.000000
146,203545661,1059001,0,0,1563,0,0.000000,8192,1344,59001,4,1.000000,0.000000
147,204604369,1058708,0,0,1564,0,0.000000,8192,1440,58708,4,1.000000,0.000000
148,205662149,1057780,0,0,1567,0,0.000000,8192,1350,57780,4,1.000000,0.000000
149,206719054,1056905,0,0,1561,0,0.000000,8192,1433,56905,4,1.000000,0.000000
150,207807054,1088000,0,0,1685,0,0.000000,8192,1477,88000,4,1.000000,0.000000
151,208909904,1102850,0,0,1716,0,0.000000,8192,1522,102850,4,1.000000,0.000000
152,209999721,1089817,0,0,1858,0,0.000000,8192,1677,89817,4,1.000000,0.000000
153,211084226,1084505,0,0,1853,0,0.000000,8192,1668,84505,4,1.000000,0.000000
154,212146688,1062462,0,0,1919,0,0.000000,8192,1695,62462,4,1.000000,0.000000
155,213209242,1062554,0,0,1933,0,0.000000,8192,1709,62554,4,1.000000,0.000000
156,214271729,1062487,0,0,1927,0,0.000000,8192,1702,62487,4,1.000000,0.000000
157,215332614,1060885,0,0,1739,0,0.000000,8192,1563,60885,4,1.000000,0.000000
158,216392155,1059541,0,0,1792,0,0.000000,8192,1623,59541,4,1.000000,0.000000
159,217449312,1057157,0,0,1831,0,0.000000,8192,1617,57157,4,1.000000,0.000000
160,218505433,1056121,0,0,1832,0,0.000000,8192,1608,56121,4,1.000000,0.000000
161,219583366,1077933,0,0,1864,0,0.000000,8192,1662,77933,4,1.000000,0.000000
162,220640672,1057306,0,0,1754,0,0.000000,8192,1593,57306,4,1.000000,0.000000
163,221697622,1056950,0,0,1827,0,0.000000,8192,1630,56950,4,1.000000,0.000000
164,222753595,1055973,0,0,1828,0,0.000000,8192,1604,55973,4,1.000000,0.000000
165,223812075,1058480,0,0,1685,0,0.000000,8192,1564,58480,4,1.000000,0.000000
166,224869794,1057719,0,0,1651,0,0.000000,8192,1448,57719,4,1.000000,0.000000
167,225926428,1056634,0,0,1662,0,0.000000,8192,1518,56634,4,1.000000,0.000000
168,226982346,1055918,0,0,1801,0,0.000000,8192,1588,55918,4,1.000000,0.000000
169,228042965,1060619,0,0,1565,0,0.000000,8192,1384,60619,4,1.000000,0.000000
170,229107733,1064768,0,0,1823,0,0.000000,8192,1648,64768,4,1.000000,0.000000
171,230172969,1065236,0,0,1839,0,0.000000,8192,1635,65236,4,1.000000,0.000000
172,231232533,1059564,0,0,1799,0,0.000000,8192,1575,59564,4,1.000000,0.000000
173,232294327,1061794,0,0,1812,0,0.000000,8192,1616,61794,4,1.000000,0.000000
174,233354138,1059811,0,0,1698,0,0.000000,8192,1548,59811,4,1.000000,0.000000
175,234411463,1057325,0,0,1819,0,0.000000,8192,1605,57325,4,1.000000,0.000000
176,235470738,1059275,0,0,1680,0,0.000000,8192,1473,59275,4,1.000000,0.000000
177,236530453,1059715,0,0,1588,0,0.000000,8192,1459,59715,4,1.000000,0.000000
178,237588677,1058224,0,0,1700,0,0.000000,8192,1476,58224,4,1.000000,0.000000
179,238648212,1059535,0,0,1738,0,0.000000,8192,1553,59535,4,1.000000,0.000000
180,239706391,1058179,0,0,1814,0,0.000000,8192,1641,58179,4,1.000000,0.000000
181,240775528,1069137,0,0,1711,0,0.000000,8192,1509,69137,4,1.000000,0.000000
182,241833486,1057958,0,0,1827,0,0.000000,8192,1603,57958,4,1.000000,0.000000
183,242892206,1058720,0,0,1792,0,0.000000,8192,1618,58720,4,1.000000,0.000000
184,243952754,1060548,0,0,1471,0,0.000000,8192,1309,60548,4,1.000000,0.000000
185,245014074,1061320,0,0,1529,0,0.000000,8192,1374,61320,4,1.000000,0.000000
186,246050071,1035997,0,0,1586,0,0.000000,8192,1405,35997,4,1.000000,0.000000
187,247108880,1058809,0,0,1658,0,0.000000,8192,1469,58809,4,1.000000,0.000000
188,248166452,1057572,0,0,1668,0,0.000000,8192,1520,57572,4,1.000000,0.000000
189,249223740,1057288,0,0,1791,0,0.000000,8192,1568,57288,4,1.000000,0.000000
190,250282598,1058858,0,0,1492,0,0.000000,8192,1342,58858,4,1.000000,0.000000
191,251353621,1071023,0,0,1677,0,0.000000,8192,1491,71023,4,1.000000,0.000000
192,252412665,1059044,0,0,1751,0,0.000000,8192,1530,59044,4,1.000000,0.000000
193,253469869,1057204,0,0,1665,0,0.000000,8192,1522,57204,4,1.000000,0.000000
194,254527991,1058122,0,0,1729,0,0.000000,8192,1533,58122,4,1.000000,0.000000
195,255586795,1058804,0,0,1707,0,0.000000,8192,1494,58804,4,1.000000,0.000000
196,256644177,1057382,0,0,1657,0,0.000000,8192,1515,57382,4,1.000000,0.000000
197,257705268,1061091,0,0,1519,0,0.000000,8192,1314,61091,4,1.000000,0.000000
198,258764889,1059621,0,0,1700,0,0.000000,8192,1542,59621,4,1.000000,0.000000
199,259823551,1058662,0,0,1640,0,0.000000,8192,1462,58662,4,1.000000,0.000000
200,260883877,1060326,0,0,1616,0,0.000000,8192,1422,60326,4,1.000000,0.000000
201,261956451,1072574,0,0,1681,0,0.000000,8192,1534,72574,4,1.000000,0.000000
202,263015846,1059395,0,0,1544,0,0.000000,8192,1325,59395,4,1.000000,0.000000
203,264050908,1035062,0,0,1729,0,0.000000,8192,1574,35062,4,1.000000,0.000000
204,265110947,1060039,0,0,1569,0,0.000000,8192,1388,60039,4,1.000000,0.000000
205,266172372,1061425,0,0,1482,0,0.000000,8192,1334,61425,4,1.000000,0.000000
206,267233236,1060864,0,0,1595,0,0.000000,8192,1406,60864,4,1.000000,0.000000
207,268292368,1059132,0,0,1654,0,0.000000,8192,1472,59132,4,1.000000,0.000000
208,269349904,1057536,0,0,1665,0,0.000000,8192,1512,57536,4,1.000000,0.000000
209,270406845,1056941,0,0,1540,0,0.000000,8192,1332,56941,4,1.000000,0.000000
210,271465277,1058432,0,0,1745,0,0.000000,8192,1586,58432,4,1.000000,0.000000
211,272550563,1085286,0,0,1705,0,0.000000,8192,1512,85286,4,1.000000,0.000000
212,273610281,1059718,0,0,1483,0,0.000000,8192,1319,59718,4,1.000000,0.000000
213,274669457,1059176,0,0,1585,0,0.000000,8192,1413,59176,4,1.000000,0.000000
214,275727383,1057926,0,0,1599,0,0.000000,8192,1413,57926,4,1.000000,0.000000
215,276785083,1057700,0,0,1637,0,0.000000,8192,1487,57700,4,1.000000,0.000000
216,277842723,1057640,0,0,1665,0,0.000000,8192,1440,57640,4,1.000000,0.000000
217,278899053,1056330,0,0,1785,0,0.000000,8192,1610,56330,4,1.000000,0.000000
218,279955351,1056298,0,0,1808,0,0.000000,8192,1636,56298,4,1.000000,0.000000
219,281015123,1059772,0,0,1693,0,0.000000,8192,1481,59772,4,1.000000,0.000000
220,282059232,1044109,0,0,1553,0,0.000000,8192,1397,44109,4,1.000000,0.000000
