tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,556444,0,0,0,0,0,0.000000,6144,0,0,0,1.000000,0.000000
1,50006165,49449721,1477,1929,64230,0,0.000000,6144,53965,48449721,0,1.000000,0.000000
2,51085033,1078868,0,0,1496,0,0.000000,6144,1320,78868,0,1.000000,0.000000
3,52147060,1062027,0,0,1482,0,0.000000,6144,1343,62027,0,1.000000,0.000000
4,53215767,1068707,0,0,1474,0,0.000000,6144,1276,68707,0,1.000000,0.000000
5,54278172,1062405,0,0,1477,0,0.000000,6144,1366,62405,4,1.000000,0.000000
6,55345546,1067374,0,0,1485,0,0.000000,6144,1279,67374,4,1.000000,0.000000
7,56380671,1035125,0,0,1428,0,0.000000,6144,1297,35125,4,1.000000,0.000000
8,57448607,1067936,0,0,1480,0,0.000000,6144,1310,67936,4,1.000000,0.000000
9,58507454,1058847,0,0,1472,0,0.000000,6144,1307,58847,4,1.000000,0.000000
10,59567307,1059853,0,0,1438,0,0.000000,6144,1304,59853,4,1.000000,0.000000
11,60654269,1086962,0,0,1510,0,0.000000,6144,1308,86962,4,1.000000,0.000000
12,61718238,1063969,0,0,1353,0,0.000000,6144,1241,63969,4,1.000000,0.000000
13,62785104,1066866,0,0,1470,0,0.000000,6144,1290,66866,4,1.000000,0.000000
14,63863600,1078496,0,0,1454,0,0.000000,6144,1298,78496,4,1.000000,0.000000
15,64933382,1069782,0,0,1436,0,0.000000,6144,1296,69782,4,1.000000,0.000000
16,65998255,1064873,0,0,1408,0,0.000000,6144,1218,64873,4,1.000000,0.000000
17,67066050,1067795,0,0,1405,0,0.000000,6144,1287,67795,4,1.000000,0.000000
18,68130253,1064203,0,0,1480,0,0.000000,6144,1302,64203,4,1.000000,0.000000
19,69192738,1062485,0,0,1479,0,0.000000,6144,1321,62485,4,1.000000,0.000000
20,70254400,1061662,0,0,1467,0,0.000000,6144,1319,61662,4,1.000000,0.000000
21,71351284,1096884,0,0,1521,0,0.000000,6144,1333,96884,4,1.000000,0.000000
22,72385634,1034350,0,0,1386,0,0.000000,6144,1274,34350,4,1.000000,0.000000
23,73447619,1061985,0,0,1462,0,0.000000,6144,1260,61985,4,1.000000,0.000000
24,74511101,1063482,0,0,1476,0,0.000000,6144,1342,63482,4,1.000000,0.000000
25,75608595,1097494,0,0,1524,0,0.000000,6144,1339,97494,4,1.000000,0.000000
26,76677005,1068410,0,0,1412,0,0.000000,6144,1261,68410,4,1.000000,0.000000
27,77749215,1072210,0,0,1422,0,0.000000,6144,1289,72210,4,1.000000,0.000000
28,78817111,1067896,0,0,1455,0,0.000000,6144,1255,67896,4,1.000000,0.000000
29,79883929,1066818,0,0,1475,0,0.000000,6144,1360,66818,4,1.000000,0.000000
30,80969178,1085249,0,0,1388,0,0.000000,6144,1212,85249,4,1.000000,0.000000
31,82079992,1110814,0,0,1452,0,0.000000,6144,1292,110814,4,1.000000,0.000000
32,84410481,2330489,0,0,2841,0,0.000000,6144,2517,1330489,4,1.000000,0.000000
33,85485181,1074700,0,0,1319,0,0.000000,6144,1195,74700,4,1.000000,0.000000
34,86560644,1075463,0,0,1401,0,0.000000,6144,1264,75463,4,1.000000,0.000000
35,87643945,1083301,0,0,1411,0,0.000000,6144,1219,83301,4,1.000000,0.000000
36,88717649,1073704,0,0,1345,0,0.000000,6144,1226,73704,4,1.000000,0.000000
37,89790229,1072580,0,0,1422,0,0.000000,6144,1272,72580,4,1.000000,0.000000
38,90863154,1072925,0,0,1407,0,0.000000,6144,1221,72925,4,1.000000,0.000000
39,91927238,1064084,0,0,1447,0,0.000000,6144,1335,64084,4,1.000000,0.000000
40,92989851,1062613,0,0,1455,0,0.000000,6144,1263,62613,4,1.000000,0.000000
41,94078662,1088811,0,0,1491,0,0.000000,6144,1347,88811,4,1.000000,0.000000
42,95139369,1060707,0,0,1462,0,0.000000,6144,1298,60707,4,1.000000,0.000000
43,96201508,1062139,0,0,1440,0,0.000000,6144,1268,62139,4,1.000000,0.000000
44,97263970,1062462,0,0,1431,0,0.000000,6144,1310,62462,4,1.000000,0.000000
45,98329893,1065923,0,0,1391,0,0.000000,6144,1204,65923,4,1.000000,0.000000
46,99382664,1052771,0,0,1356,0,0.000000,6144,1216,52771,4,1.000000,0.000000
47,100449001,1066337,0,0,1394,0,0.000000,6144,1267,66337,4,1.000000,0.000000
48,101519510,1070509,0,0,1456,0,0.000000,6144,1256,70509,4,1.000000,0.000000
49,102595326,1075816,0,0,1470,0,0.000000,6144,1349,75816,4,1.000000,0.000000
50,103656585,1061259,0,0,1460,0,0.000000,6144,1275,61259,4,1.000000,0.000000
51,104756411,1099826,0,0,1456,0,0.000000,6144,1305,99826,4,1.000000,0.000000
52,105818952,1062541,0,0,1430,0,0.000000,6144,1288,62541,4,1.000000,0.000000
53,106881588,1062636,0,0,1454,0,0.000000,6144,1259,62636,4,1.000000,0.000000
54,107946045,1064457,0,0,1442,0,0.000000,6144,1330,64457,4,1.000000,0.000000
