tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,486718,0,0,0,0,0,0.000000,1024,0,0,0,1.000000,0.000000
1,50004662,49517944,1477,1929,69390,0,0.000000,1024,58561,48517944,0,1.000000,0.000000
2,51126653,1121991,0,0,1837,0,0.000000,1024,1656,121991,0,1.000000,0.000000
3,52194235,1067582,0,0,1470,0,0.000000,1024,1268,67582,0,1.000000,0.000000
4,53345481,1151246,0,0,1594,0,0.000000,1024,1464,151246,0,1.000000,0.000000
5,54400109,1054628,0,0,1385,0,0.000000,1024,1200,54628,4,1.000000,0.000000
6,55466191,1066082,0,0,1504,0,0.000000,1024,1357,66082,4,1.000000,0.000000
7,56529471,1063280,0,0,1501,0,0.000000,1024,1328,63280,4,1.000000,0.000000
8,57596263,1066792,0,0,1515,0,0.000000,1024,1353,66792,4,1.000000,0.000000
9,58660492,1064229,0,0,1585,0,0.000000,1024,1407,64229,4,1.000000,0.000000
10,59731580,1071088,0,0,1439,0,0.000000,1024,1281,71088,4,1.000000,0.000000
11,60835157,1103577,0,0,1508,0,0.000000,1024,1360,103577,4,1.000000,0.000000
12,61897901,1062744,0,0,1596,0,0.000000,1024,1408,62744,4,1.000000,0.000000
13,62956214,1058313,0,0,1647,0,0.000000,1024,1465,58313,4,1.000000,0.000000
14,64013908,1057694,0,0,1671,0,0.000000,1024,1517,57694,4,1.000000,0.000000
15,65076354,1062446,0,0,1650,0,0.000000,1024,1426,62446,4,1.000000,0.000000
16,66106008,1029654,0,0,1600,0,0.000000,1024,1464,29654,4,1.000000,0.000000
17,67163796,1057788,0,0,1818,0,0.000000,1024,1617,57788,4,1.000000,0.000000
18,68220771,1056975,0,0,1684,0,0.000000,1024,1461,56975,4,1.000000,0.000000
19,69277610,1056839,0,0,1797,0,0.000000,1024,1627,56839,4,1.000000,0.000000
20,70333458,1055848,0,0,1698,0,0.000000,1024,1532,55848,4,1.000000,0.000000
21,71405668,1072210,0,0,1859,0,0.000000,1024,1635,72210,4,1.000000,0.000000
22,72467004,1061336,0,0,1612,0,0.000000,1024,1436,61336,4,1.000000,0.000000
23,73530278,1063274,0,0,1490,0,0.000000,1024,1330,63274,4,1.000000,0.000000
24,74590889,1060611,0,0,1517,0,0.000000,1024,1359,60611,4,1.000000,0.000000
25,75662278,1071389,0,0,1415,0,0.000000,1024,1237,71389,4,1.000000,0.000000
26,76736464,1074186,0,0,1442,0,0.000000,1024,1330,74186,4,1.000000,0.000000
27,77800808,1064344,0,0,1540,0,0.000000,1024,1323,64344,4,1.000000,0.000000
28,78862906,1062098,0,0,1550,0,0.000000,1024,1431,62098,4,1.000000,0.000000
29,79932501,1069595,0,0,1503,0,0.000000,1024,1291,69595,4,1.000000,0.000000
