tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,479725,0,0,0,0,0,0.000000,512,0,0,0,1.000000,0.000000
1,50041791,49562066,1477,1929,70338,0,0.000000,512,59413,48562066,0,1.000000,0.000000
2,51150030,1108239,0,0,1860,0,0.000000,512,1672,108239,0,1.000000,0.000000
3,52199666,1049636,0,0,1789,0,0.000000,512,1565,49636,0,1.000000,0.000000
4,53263879,1064213,0,0,1827,0,0.000000,512,1609,64213,0,1.000000,0.000000
5,54329690,1065811,0,0,1821,0,0.000000,512,1644,65811,4,1.000000,0.000000
6,55394093,1064403,0,0,1715,0,0.000000,512,1550,64403,4,1.000000,0.000000
7,56493889,1099796,0,0,1557,0,0.000000,512,1349,99796,4,1.000000,0.000000
8,57563488,1069599,0,0,1580,0,0.000000,512,1452,69599,4,1.000000,0.000000
9,58626764,1063276,0,0,1676,0,0.000000,512,1452,63276,4,1.000000,0.000000
10,59686768,1060004,0,0,1676,0,0.000000,512,1511,60004,4,1.000000,0.000000
11,60773014,1086246,0,0,1669,0,0.000000,512,1497,86246,4,1.000000,0.000000
12,61834848,1061834,0,0,1603,0,0.000000,512,1400,61834,4,1.000000,0.000000
13,62896505,1061657,0,0,1547,0,0.000000,512,1415,61657,4,1.000000,0.000000
14,63966909,1070404,0,0,1487,0,0.000000,512,1293,70404,4,1.000000,0.000000
15,65034072,1067163,0,0,1502,0,0.000000,512,1360,67163,4,1.000000,0.000000
16,66135997,1101925,0,0,1622,0,0.000000,512,1420,101925,4,1.000000,0.000000
17,67180858,1044861,0,0,1371,0,0.000000,512,1237,44861,4,1.000000,0.000000
18,68271039,1090181,0,0,1484,0,0.000000,512,1330,90181,4,1.000000,0.000000
19,69336285,1065246,0,0,1492,0,0.000000,512,1310,65246,4,1.000000,0.000000
20,70399578,1063293,0,0,1539,0,0.000000,512,1395,63293,4,1.000000,0.000000
21,71484501,1084923,0,0,1512,0,0.000000,512,1320,84923,4,1.000000,0.000000
22,72553797,1069296,0,0,1432,0,0.000000,512,1317,69296,4,1.000000,0.000000
23,73626090,1072293,0,0,1434,0,0.000000,512,1238,72293,4,1.000000,0.000000
24,74688935,1062845,0,0,1530,0,0.000000,512,1393,62845,4,1.000000,0.000000
25,75750622,1061687,0,0,1570,0,0.000000,512,1368,61687,4,1.000000,0.000000
26,76808818,1058196,0,0,1566,0,0.000000,512,1432,58196,4,1.000000,0.000000
27,77871749,1062931,0,0,1569,0,0.000000,512,1356,62931,4,1.000000,0.000000
28,78931768,1060019,0,0,1542,0,0.000000,512,1419,60019,4,1.000000,0.000000
29,79991905,1060137,0,0,1537,0,0.000000,512,1325,60137,4,1.000000,0.000000
30,81053639,1061734,0,0,1570,0,0.000000,512,1446,61734,4,1.000000,0.000000
31,82138304,1084665,0,0,1594,0,0.000000,512,1370,84665,4,1.000000,0.000000
32,83170347,1032043,0,0,1490,0,0.000000,512,1378,32043,4,1.000000,0.000000
33,84230242,1059895,0,0,1476,0,0.000000,512,1272,59895,4,1.000000,0.000000
34,85291553,1061311,0,0,1417,0,0.000000,512,1285,61311,4,1.000000,0.000000
35,86352345,1060792,0,0,1563,0,0.000000,512,1380,60792,4,1.000000,0.000000
36,87419139,1066794,0,0,1462,0,0.000000,512,1309,66794,4,1.000000,0.000000
37,88534465,1115326,0,0,1506,0,0.000000,512,1348,115326,4,1.000000,0.000000
38,89598029,1063564,0,0,1528,0,0.000000,512,1350,63564,4,1.000000,0.000000
39,90673750,1075721,0,0,1536,0,0.000000,512,1382,75721,4,1.000000,0.000000
40,91739912,1066162,0,0,1546,0,0.000000,512,1364,66162,4,1.000000,0.000000
41,92825023,1085111,0,0,1604,0,0.000000,512,1434,85111,4,1.000000,0.000000
42,94527335,1702312,0,0,2494,0,0.000000,512,2216,702312,4,1.000000,0.000000
43,95601560,1074225,0,0,1420,0,0.000000,512,1293,74225,4,1.000000,0.000000
44,96673008,1071448,0,0,1465,0,0.000000,512,1263,71448,4,1.000000,0.000000
45,97738703,1065695,0,0,1323,0,0.000000,512,1204,65695,4,1.000000,0.000000
46,98799058,1060355,0,0,1561,0,0.000000,512,1384,60355,4,1.000000,0.000000
47,99859294,1060236,0,0,1559,0,0.000000,512,1400,60236,4,1.000000,0.000000
48,100918569,1059275,0,0,1566,0,0.000000,512,1381,59275,4,1.000000,0.000000
49,101977948,1059379,0,0,1563,0,0.000000,512,1412,59379,4,1.000000,0.000000
50,103036811,1058863,0,0,1559,0,0.000000,512,1366,58863,4,1.000000,0.000000
51,104130297,1093486,0,0,1542,0,0.000000,512,1399,93486,4,1.000000,0.000000
52,105182491,1052194,0,0,1404,0,0.000000,512,1240,52194,4,1.000000,0.000000
53,106248096,1065605,0,0,1508,0,0.000000,512,1336,65605,4,1.000000,0.000000
54,107287148,1039052,0,0,1491,0,0.000000,512,1345,39052,4,1.000000,0.000000
55,108353802,1066654,0,0,1556,0,0.000000,512,1366,66654,4,1.000000,0.000000
56,109414874,1061072,0,0,1513,0,0.000000,512,1370,61072,4,1.000000,0.000000
57,110476253,1061379,0,0,1501,0,0.000000,512,1308,61379,4,1.000000,0.000000
58,111540463,1064210,0,0,1517,0,0.000000,512,1387,64210,4,1.000000,0.000000
59,112604461,1063998,0,0,1519,0,0.000000,512,1313,63998,4,1.000000,0.000000
60,113668049,1063588,0,0,1495,0,0.000000,512,1380,63588,4,1.000000,0.000000
61,114773267,1105218,0,0,1580,0,0.000000,512,1359,105218,4,1.000000,0.000000
62,115836455,1063188,0,0,1491,0,0.000000,512,1379,63188,4,1.000000,0.000000
63,116907366,1070911,0,0,1459,0,0.000000,512,1257,70911,4,1.000000,0.000000
64,117970476,1063110,0,0,1514,0,0.000000,512,1380,63110,4,1.000000,0.000000
65,119030776,1060300,0,0,1646,0,0.000000,512,1429,60300,4,1.000000,0.000000
66,120118185,1087409,0,0,1546,0,0.000000,512,1427,87409,4,1.000000,0.000000
67,121186423,1068238,0,0,1398,0,0.000000,512,1209,68238,4,1.000000,0.000000
68,122257281,1070858,0,0,1492,0,0.000000,512,1345,70858,4,1.000000,0.000000
69,123321795,1064514,0,0,1535,0,0.000000,512,1358,64514,4,1.000000,0.000000
70,124384586,1062791,0,0,1571,0,0.000000,512,1412,62791,4,1.000000,0.000000
71,125467772,1083186,0,0,1589,0,0.000000,512,1396,83186,4,1.000000,0.000000
72,126527205,1059433,0,0,1605,0,0.000000,512,1462,59433,4,1.000000,0.000000
73,127589522,1062317,0,0,1630,0,0.000000,512,1406,62317,4,1.000000,0.000000
74,128648657,1059135,0,0,1493,0,0.000000,512,1381,59135,4,1.000000,0.000000
75,129710275,1061618,0,0,1513,0,0.000000,512,1306,61618,4,1.000000,0.000000
76,130771825,1061550,0,0,1526,0,0.000000,512,1397,61550,4,1.000000,0.000000
77,131831304,1059479,0,0,1556,0,0.000000,512,1349,59479,4,1.000000,0.000000
78,132892677,1061373,0,0,1482,0,0.000000,512,1353,61373,4,1.000000,0.000000
79,133953567,1060890,0,0,1457,0,0.000000,512,1279,60890,4,1.000000,0.000000
80,135019218,1065651,0,0,1466,0,0.000000,512,1308,65651,4,1.000000,0.000000
81,136103606,1084388,0,0,1534,0,0.000000,512,1375,84388,4,1.000000,0.000000
82,137184091,1080485,0,0,1406,0,0.000000,512,1229,80485,4,1.000000,0.000000
83,138253986,1069895,0,0,1272,0,0.000000,512,1160,69895,4,1.000000,0.000000
84,139320401,1066415,0,0,1537,0,0.000000,512,1355,66415,4,1.000000,0.000000
85,140384853,1064452,0,0,1527,0,0.000000,512,1373,64452,4,1.000000,0.000000
86,141444344,1059491,0,0,1569,0,0.000000,512,1385,59491,4,1.000000,0.000000
87,142503460,1059116,0,0,1533,0,0.000000,512,1381,59116,4,1.000000,0.000000
88,143562479,1059019,0,0,1654,0,0.000000,512,1449,59019,4,1.000000,0.000000
89,144621031,1058552,0,0,1632,0,0.000000,512,1495,58552,4,1.000000,0.000000
90,145678933,1057902,0,0,1665,0,0.000000,512,1447,57902,4,1.000000,0.000000
91,146759219,1080286,0,0,1709,0,0.000000,512,1531,80286,4,1.000000,0.000000
92,147818748,1059529,0,0,1621,0,0.000000,512,1463,59529,4,1.000000,0.000000
93,148877851,1059103,0,0,1652,0,0.000000,512,1436,59103,4,1.000000,0.000000
94,149934671,1056820,0,0,1676,0,0.000000,512,1531,56820,4,1.000000,0.000000
95,150993671,1059000,0,0,1677,0,0.000000,512,1478,59000,4,1.000000,0.000000
96,152054537,1060866,0,0,1607,0,0.000000,512,1427,60866,4,1.000000,0.000000
97,153115909,1061372,0,0,1605,0,0.000000,512,1449,61372,4,1.000000,0.000000
98,154169495,1053586,0,0,1592,0,0.000000,512,1390,53586,4,1.000000,0.000000
99,155232633,1063138,0,0,1596,0,0.000000,512,1462,63138,4,1.000000,0.000000
100,156295511,1062878,0,0,1551,0,0.000000,512,1336,62878,4,1.000000,0.000000
101,157379135,1083624,0,0,1608,0,0.000000,512,1476,83624,4,1.000000,0.000000
102,158452465,1073330,0,0,1413,0,0.000000,512,1222,73330,4,1.000000,0.000000
103,159532550,1080085,0,0,1409,0,0.000000,512,1275,80085,4,1.000000,0.000000
104,160596541,1063991,0,0,1569,0,0.000000,512,1388,63991,4,1.000000,0.000000
105,161656945,1060404,0,0,1715,0,0.000000,512,1560,60404,4,1.000000,0.000000
106,162714536,1057591,0,0,1816,0,0.000000,512,1592,57591,4,1.000000,0.000000
107,163773622,1059086,0,0,1836,0,0.000000,512,1612,59086,4,1.000000,0.000000
108,164835212,1061590,0,0,1709,0,0.000000,512,1554,61590,4,1.000000,0.000000
109,165894617,1059405,0,0,1772,0,0.000000,512,1591,59405,4,1.000000,0.000000
110,166952386,1057769,0,0,1836,0,0.000000,512,1612,57769,4,1.000000,0.000000
111,168047183,1094797,0,0,1678,0,0.000000,512,1492,94797,4,1.000000,0.000000
112,169112780,1065597,0,0,1466,0,0.000000,512,1316,65597,4,1.000000,0.000000
113,170168795,1056015,0,0,1517,0,0.000000,512,1353,56015,4,1.000000,0.000000
114,171233436,1064641,0,0,1551,0,0.000000,512,1379,64641,4,1.000000,0.000000
115,172295751,1062315,0,0,1569,0,0.000000,512,1396,62315,4,1.000000,0.000000
116,173449233,1153482,0,0,1767,0,0.000000,512,1604,153482,4,1.000000,0.000000
117,174518108,1068875,0,0,1436,0,0.000000,512,1239,68875,4,1.000000,0.000000
118,175587645,1069537,0,0,1472,0,0.000000,512,1333,69537,4,1.000000,0.000000
119,176648577,1060932,0,0,1733,0,0.000000,512,1510,60932,4,1.000000,0.000000
120,177717862,1069285,0,0,1409,0,0.000000,512,1296,69285,4,1.000000,0.000000
121,178811994,1094132,0,0,1787,0,0.000000,512,1563,94132,4,1.000000,0.000000
122,179871276,1059282,0,0,1620,0,0.000000,512,1466,59282,4,1.000000,0.000000
123,180928981,1057705,0,0,1625,0,0.000000,512,1443,57705,4,1.000000,0.000000
124,181989028,1060047,0,0,1622,0,0.000000,512,1433,60047,4,1.000000,0.000000
125,183046686,1057658,0,0,1774,0,0.000000,512,1609,57658,4,1.000000,0.000000
126,184103690,1057004,0,0,1823,0,0.000000,512,1617,57004,4,1.000000,0.000000
127,185165340,1061650,0,0,1731,0,0.000000,512,1507,61650,4,1.000000,0.000000
128,186223927,1058587,0,0,1789,0,0.000000,512,1615,58587,4,1.000000,0.000000
129,187282852,1058925,0,0,1549,0,0.000000,512,1387,58925,4,1.000000,0.000000
130,188343656,1060804,0,0,1605,0,0.000000,512,1418,60804,4,1.000000,0.000000
131,189416744,1073088,0,0,1656,0,0.000000,512,1507,73088,4,1.000000,0.000000
132,190475911,1059167,0,0,1604,0,0.000000,512,1379,59167,4,1.000000,0.000000
133,191537473,1061562,0,0,1592,0,0.000000,512,1466,61562,4,1.000000,0.000000
134,192600037,1062564,0,0,1575,0,0.000000,512,1366,62564,4,1.000000,0.000000
135,193662275,1062238,0,0,1598,0,0.000000,512,1453,62238,4,1.000000,0.000000
136,194762212,1099937,0,0,1609,0,0.000000,512,1418,99937,4,1.000000,0.000000
137,195847458,1085246,0,0,1393,0,0.000000,512,1264,85246,4,1.000000,0.000000
138,196924945,1077487,0,0,1434,0,0.000000,512,1239,77487,4,1.000000,0.000000
139,197988391,1063446,0,0,1633,0,0.000000,512,1496,63446,4,1.000000,0.000000
140,199048321,1059930,0,0,1675,0,0.000000,512,1464,59930,4,1.000000,0.000000
141,200133705,1085384,0,0,1542,0,0.000000,512,1390,85384,4,1.000000,0.000000
142,201169574,1035869,0,0,1602,0,0.000000,512,1418,35869,4,1.000000,0.000000
143,202227931,1058357,0,0,1665,0,0.000000,512,1474,58357,4,1.000000,0.000000
144,203285366,1057435,0,0,1668,0,0.000000,512,1523,57435,4,1.000000,0.000000
145,204343180,1057814,0,0,1657,0,0.000000,512,1433,57814,4,1.000000,0.000000
146,205402272,1059092,0,0,1668,0,0.000000,512,1509,59092,4,1.000000,0.000000
147,206459895,1057623,0,0,1788,0,0.000000,512,1611,57623,4,1.000000,0.000000
148,207517160,1057265,0,0,1664,0,0.000000,512,1440,57265,4,1.000000,0.000000
149,209137940,1620780,0,0,2272,0,0.000000,512,2048,620780,4,1.000000,0.000000
150,210173254,1035314,0,0,1471,0,0.000000,512,1312,35314,4,1.000000,0.000000
151,211297108,1123854,0,0,1569,0,0.000000,512,1392,123854,4,1.000000,0.000000
152,212371461,1074353,0,0,1418,0,0.000000,512,1278,74353,4,1.000000,0.000000
153,213437866,1066405,0,0,1539,0,0.000000,512,1343,66405,4,1.000000,0.000000
154,214498623,1060757,0,0,1657,0,0.000000,512,1495,60757,4,1.000000,0.000000
155,215559555,1060932,0,0,1613,0,0.000000,512,1439,60932,4,1.000000,0.000000
156,216624923,1065368,0,0,1682,0,0.000000,512,1476,65368,4,1.000000,0.000000
157,217688846,1063923,0,0,1548,0,0.000000,512,1418,63923,4,1.000000,0.000000
158,218749405,1060559,0,0,1672,0,0.000000,512,1448,60559,4,1.000000,0.000000
159,219809531,1060126,0,0,1590,0,0.000000,512,1452,60126,4,1.000000,0.000000
160,220869068,1059537,0,0,1544,0,0.000000,512,1346,59537,4,1.000000,0.000000
161,221969857,1100789,0,0,1578,0,0.000000,512,1432,100789,4,1.000000,0.000000
162,223040783,1070926,0,0,1609,0,0.000000,512,1419,70926,4,1.000000,0.000000
163,224103803,1063020,0,0,1542,0,0.000000,512,1383,63020,4,1.000000,0.000000
164,225164004,1060201,0,0,1665,0,0.000000,512,1488,60201,4,1.000000,0.000000
165,226222980,1058976,0,0,1815,0,0.000000,512,1591,58976,4,1.000000,0.000000
166,227285767,1062787,0,0,1605,0,0.000000,512,1457,62787,4,1.000000,0.000000
167,228354276,1068509,0,0,1436,0,0.000000,512,1248,68509,4,1.000000,0.000000
168,229420317,1066041,0,0,1544,0,0.000000,512,1417,66041,4,1.000000,0.000000
169,230479930,1059613,0,0,1658,0,0.000000,512,1449,59613,4,1.000000,0.000000
170,231538807,1058877,0,0,1667,0,0.000000,512,1489,58877,4,1.000000,0.000000
171,232624625,1085818,0,0,1652,0,0.000000,512,1494,85818,4,1.000000,0.000000
172,233685398,1060773,0,0,1580,0,0.000000,512,1373,60773,4,1.000000,0.000000
173,234754200,1068802,0,0,1609,0,0.000000,512,1477,68802,4,1.000000,0.000000
174,235815942,1061742,0,0,1625,0,0.000000,512,1404,61742,4,1.000000,0.000000
175,236877385,1061443,0,0,1587,0,0.000000,512,1446,61443,4,1.000000,0.000000
176,237946267,1068882,0,0,1481,0,0.000000,512,1286,68882,4,1.000000,0.000000
177,239016399,1070132,0,0,1401,0,0.000000,512,1289,70132,4,1.000000,0.000000
178,240086059,1069660,0,0,1461,0,0.000000,512,1271,69660,4,1.000000,0.000000
179,241149091,1063032,0,0,1490,0,0.000000,512,1344,63032,4,1.000000,0.000000
180,242170916,1021825,0,0,1502,0,0.000000,512,1331,21825,4,1.000000,0.000000
181,243396530,1225614,0,0,1726,0,0.000000,512,1568,225614,4,1.000000,0.000000
