tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,504205,0,0,0,0,0,0.000000,1024,0,0,0,1.000000,0.000000
1,50453209,49949004,1477,1929,80177,0,0.000000,1024,68168,48949004,0,1.000000,0.000000
2,51529465,1076256,0,0,1614,0,0.000000,1024,1434,76256,0,1.000000,0.000000
3,52595553,1066088,0,0,1906,0,0.000000,1024,1715,66088,0,1.000000,0.000000
4,53688119,1092566,0,0,1849,0,0.000000,1024,1660,92566,0,1.000000,0.000000
5,54754203,1066084,0,0,1829,0,0.000000,1024,1605,66084,4,1.000000,0.000000
6,55817483,1063280,0,0,1899,0,0.000000,1024,1675,63280,4,1.000000,0.000000
7,56911492,1094009,0,0,1661,0,0.000000,1024,1504,94009,4,1.000000,0.000000
8,57982095,1070603,0,0,1540,0,0.000000,1024,1361,70603,4,1.000000,0.000000
9,59043784,1061689,0,0,1646,0,0.000000,1024,1468,61689,4,1.000000,0.000000
10,60106201,1062417,0,0,1506,0,0.000000,1024,1348,62417,4,1.000000,0.000000
11,61194073,1087872,0,0,1510,0,0.000000,1024,1347,87872,4,1.000000,0.000000
12,62259040,1064967,0,0,1649,0,0.000000,1024,1476,64967,4,1.000000,0.000000
13,63319898,1060858,0,0,1634,0,0.000000,1024,1429,60858,4,1.000000,0.000000
14,64378796,1058898,0,0,1805,0,0.000000,1024,1634,58898,4,1.000000,0.000000
15,65430507,1051711,0,0,1812,0,0.000000,1024,1628,51711,4,1.000000,0.000000
16,66487608,1057101,0,0,1829,0,0.000000,1024,1605,57101,4,1.000000,0.000000
17,67543684,1056076,0,0,1835,0,0.000000,1024,1612,56076,4,1.000000,0.000000
18,68604154,1060470,0,0,1534,0,0.000000,1024,1418,60470,4,1.000000,0.000000
19,69667042,1062888,0,0,1564,0,0.000000,1024,1343,62888,4,1.000000,0.000000
20,70730696,1063654,0,0,1562,0,0.000000,1024,1438,63654,4,1.000000,0.000000
21,71817725,1087029,0,0,1595,0,0.000000,1024,1383,87029,4,1.000000,0.000000
22,72900976,1083251,0,0,1510,0,0.000000,1024,1382,83251,4,1.000000,0.000000
23,73973462,1072486,0,0,1433,0,0.000000,1024,1238,72486,4,1.000000,0.000000
24,75035555,1062093,0,0,1514,0,0.000000,1024,1389,62093,4,1.000000,0.000000
25,76095824,1060269,0,0,1634,0,0.000000,1024,1410,60269,4,1.000000,0.000000
26,77154742,1058918,0,0,1760,0,0.000000,1024,1598,58918,4,1.000000,0.000000
27,78212144,1057402,0,0,1820,0,0.000000,1024,1643,57402,4,1.000000,0.000000
28,79268603,1056459,0,0,1815,0,0.000000,1024,1594,56459,4,1.000000,0.000000
29,80328977,1060374,0,0,1600,0,0.000000,1024,1417,60374,4,1.000000,0.000000
