tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,429039,0,0,0,0,0,0.000000,32769,0,0,0,1.000000,0.000000
1,50043749,49614710,1477,1929,84444,0,0.000000,32769,71987,48614710,0,1.000000,0.000000
2,51120450,1076701,0,0,1676,0,0.000000,32769,1452,76701,0,1.000000,0.000000
3,52181434,1060984,0,0,1840,0,0.000000,32769,1660,60984,0,1.000000,0.000000
4,53238131,1056697,0,0,1836,0,0.000000,32769,1658,56697,0,1.000000,0.000000
5,54297472,1059341,0,0,1840,0,0.000000,32769,1638,59341,4,1.000000,0.000000
6,55355610,1058138,0,0,1827,0,0.000000,32769,1603,58138,4,1.000000,0.000000
7,56412213,1056603,0,0,1831,0,0.000000,32769,1624,56603,4,1.000000,0.000000
8,57468219,1056006,0,0,1833,0,0.000000,32769,1655,56006,4,1.000000,0.000000
9,58525275,1057056,0,0,1771,0,0.000000,32769,1596,57056,4,1.000000,0.000000
10,59584858,1059583,0,0,1629,0,0.000000,32769,1405,59583,4,1.000000,0.000000
11,60665701,1080843,0,0,1831,0,0.000000,32769,1650,80843,4,1.000000,0.000000
12,61722738,1057037,0,0,1823,0,0.000000,32769,1648,57037,4,1.000000,0.000000
13,62780238,1057500,0,0,1827,0,0.000000,32769,1623,57500,4,1.000000,0.000000
14,63801005,1020767,0,0,1655,0,0.000000,32769,1441,20767,4,1.000000,0.000000
15,64859575,1058570,0,0,1785,0,0.000000,32769,1617,58570,4,1.000000,0.000000
16,65920182,1060607,0,0,1716,0,0.000000,32769,1538,60607,4,1.000000,0.000000
17,66981458,1061276,0,0,1676,0,0.000000,32769,1453,61276,4,1.000000,0.000000
18,68039738,1058280,0,0,1675,0,0.000000,32769,1531,58280,4,1.000000,0.000000
19,69098524,1058786,0,0,1831,0,0.000000,32769,1638,58786,4,1.000000,0.000000
20,70156057,1057533,0,0,1780,0,0.000000,32769,1556,57533,4,1.000000,0.000000
21,71224573,1068516,0,0,1847,0,0.000000,32769,1638,68516,4,1.000000,0.000000
22,72280895,1056322,0,0,1826,0,0.000000,32769,1650,56322,4,1.000000,0.000000
23,73336827,1055932,0,0,1825,0,0.000000,32769,1649,55932,4,1.000000,0.000000
24,74392845,1056018,0,0,1819,0,0.000000,32769,1596,56018,4,1.000000,0.000000
25,75449339,1056494,0,0,1719,0,0.000000,32769,1512,56494,4,1.000000,0.000000
26,76505563,1056224,0,0,1774,0,0.000000,32769,1608,56224,4,1.000000,0.000000
27,77562380,1056817,0,0,1828,0,0.000000,32769,1641,56817,4,1.000000,0.000000
28,78618434,1056054,0,0,1824,0,0.000000,32769,1600,56054,4,1.000000,0.000000
29,79674494,1056060,0,0,1826,0,0.000000,32769,1607,56060,4,1.000000,0.000000
30,80730274,1055780,0,0,1834,0,0.000000,32769,1655,55780,4,1.000000,0.000000
31,81791092,1060818,0,0,1844,0,0.000000,32769,1664,60818,4,1.000000,0.000000
32,82799557,1008465,0,0,1745,0,0.000000,32769,1539,8465,4,1.000000,0.000000
33,83855589,1056032,0,0,1837,0,0.000000,32769,1613,56032,4,1.000000,0.000000
34,84911825,1056236,0,0,1836,0,0.000000,32769,1649,56236,4,1.000000,0.000000
35,85970393,1058568,0,0,1736,0,0.000000,32769,1578,58568,4,1.000000,0.000000
36,87028623,1058230,0,0,1802,0,0.000000,32769,1587,58230,4,1.000000,0.000000
37,88085162,1056539,0,0,1669,0,0.000000,32769,1468,56539,4,1.000000,0.000000
38,89141600,1056438,0,0,1714,0,0.000000,32769,1561,56438,4,1.000000,0.000000
39,90197554,1055954,0,0,1832,0,0.000000,32769,1626,55954,4,1.000000,0.000000
40,91253987,1056433,0,0,1830,0,0.000000,32769,1606,56433,4,1.000000,0.000000
41,92318452,1064465,0,0,1850,0,0.000000,32769,1643,64465,4,1.000000,0.000000
42,93374276,1055824,0,0,1836,0,0.000000,32769,1658,55824,4,1.000000,0.000000
43,94429783,1055507,0,0,1837,0,0.000000,32769,1657,55507,4,1.000000,0.000000
44,95486256,1056473,0,0,1841,0,0.000000,32769,1621,56473,4,1.000000,0.000000
45,96543195,1056939,0,0,1842,0,0.000000,32769,1619,56939,4,1.000000,0.000000
46,97599308,1056113,0,0,1837,0,0.000000,32769,1642,56113,4,1.000000,0.000000
47,98655416,1056108,0,0,1813,0,0.000000,32769,1640,56108,4,1.000000,0.000000
48,99711851,1056435,0,0,1841,0,0.000000,32769,1649,56435,4,1.000000,0.000000
49,100768097,1056246,0,0,1838,0,0.000000,32769,1614,56246,4,1.000000,0.000000
50,101799683,1031586,0,0,1771,0,0.000000,32769,1563,31586,4,1.000000,0.000000
51,102875401,1075718,0,0,1867,0,0.000000,32769,1680,75718,4,1.000000,0.000000
52,103931810,1056409,0,0,1813,0,0.000000,32769,1640,56409,4,1.000000,0.000000
53,104987713,1055903,0,0,1837,0,0.000000,32769,1621,55903,4,1.000000,0.000000
54,106045351,1057638,0,0,1761,0,0.000000,32769,1537,57638,4,1.000000,0.000000
55,107102642,1057291,0,0,1841,0,0.000000,32769,1659,57291,4,1.000000,0.000000
56,108159087,1056445,0,0,1841,0,0.000000,32769,1662,56445,4,1.000000,0.000000
57,109214884,1055797,0,0,1833,0,0.000000,32769,1634,55797,4,1.000000,0.000000
58,110271073,1056189,0,0,1833,0,0.000000,32769,1609,56189,4,1.000000,0.000000
59,111330451,1059378,0,0,1837,0,0.000000,32769,1626,59378,4,1.000000,0.000000
60,112389187,1058736,0,0,1841,0,0.000000,32769,1661,58736,4,1.000000,0.000000
61,113455044,1065857,0,0,1851,0,0.000000,32769,1669,65857,4,1.000000,0.000000
62,114511608,1056564,0,0,1836,0,0.000000,32769,1625,56564,4,1.000000,0.000000
63,115567431,1055823,0,0,1781,0,0.000000,32769,1557,55823,4,1.000000,0.000000
64,116625126,1057695,0,0,1695,0,0.000000,32769,1535,57695,4,1.000000,0.000000
65,117682449,1057323,0,0,1778,0,0.000000,32769,1602,57323,4,1.000000,0.000000
66,118740354,1057905,0,0,1687,0,0.000000,32769,1462,57905,4,1.000000,0.000000
67,119800484,1060130,0,0,1675,0,0.000000,32769,1516,60130,4,1.000000,0.000000
68,120858354,1057870,0,0,1827,0,0.000000,32769,1651,57870,4,1.000000,0.000000
69,121914476,1056122,0,0,1830,0,0.000000,32769,1606,56122,4,1.000000,0.000000
70,122970663,1056187,0,0,1840,0,0.000000,32769,1616,56187,4,1.000000,0.000000
71,124035110,1064447,0,0,1850,0,0.000000,32769,1658,64447,4,1.000000,0.000000
72,125093115,1058005,0,0,1802,0,0.000000,32769,1631,58005,4,1.000000,0.000000
73,126151826,1058711,0,0,1781,0,0.000000,32769,1584,58711,4,1.000000,0.000000
74,127211284,1059458,0,0,1758,0,0.000000,32769,1534,59458,4,1.000000,0.000000
75,128270504,1059220,0,0,1818,0,0.000000,32769,1633,59220,4,1.000000,0.000000
76,129331749,1061245,0,0,1753,0,0.000000,32769,1592,61245,4,1.000000,0.000000
77,130391747,1059998,0,0,1834,0,0.000000,32769,1620,59998,4,1.000000,0.000000
78,131449011,1057264,0,0,1832,0,0.000000,32769,1608,57264,4,1.000000,0.000000
79,132505407,1056396,0,0,1837,0,0.000000,32769,1640,56396,4,1.000000,0.000000
80,133561800,1056393,0,0,1840,0,0.000000,32769,1662,56393,4,1.000000,0.000000
81,134630328,1068528,0,0,1862,0,0.000000,32769,1677,68528,4,1.000000,0.000000
82,135686398,1056070,0,0,1837,0,0.000000,32769,1613,56070,4,1.000000,0.000000
83,136742871,1056473,0,0,1837,0,0.000000,32769,1613,56473,4,1.000000,0.000000
84,137800142,1057271,0,0,1829,0,0.000000,32769,1641,57271,4,1.000000,0.000000
85,138857576,1057434,0,0,1838,0,0.000000,32769,1661,57434,4,1.000000,0.000000
86,139914610,1057034,0,0,1844,0,0.000000,32769,1649,57034,4,1.000000,0.000000
87,140971268,1056658,0,0,1806,0,0.000000,32769,1582,56658,4,1.000000,0.000000
88,142031076,1059808,0,0,1835,0,0.000000,32769,1622,59808,4,1.000000,0.000000
89,143091285,1060209,0,0,1847,0,0.000000,32769,1665,60209,4,1.000000,0.000000
90,144148108,1056823,0,0,1838,0,0.000000,32769,1659,56823,4,1.000000,0.000000
91,145211759,1063651,0,0,1839,0,0.000000,32769,1629,63651,4,1.000000,0.000000
92,146270280,1058521,0,0,1762,0,0.000000,32769,1538,58521,4,1.000000,0.000000
93,147328865,1058585,0,0,1841,0,0.000000,32769,1653,58585,4,1.000000,0.000000
94,148388041,1059176,0,0,1767,0,0.000000,32769,1603,59176,4,1.000000,0.000000
95,149446228,1058187,0,0,1841,0,0.000000,32769,1633,58187,4,1.000000,0.000000
96,150503491,1057263,0,0,1838,0,0.000000,32769,1614,57263,4,1.000000,0.000000
97,151565090,1061599,0,0,1600,0,0.000000,32769,1445,61599,4,1.000000,0.000000
98,152626619,1061529,0,0,1801,0,0.000000,32769,1620,61529,4,1.000000,0.000000
99,153684852,1058233,0,0,1692,0,0.000000,32769,1468,58233,4,1.000000,0.000000
100,154742553,1057701,0,0,1788,0,0.000000,32769,1602,57701,4,1.000000,0.000000
101,155805654,1063101,0,0,1828,0,0.000000,32769,1651,63101,4,1.000000,0.000000
102,156862281,1056627,0,0,1838,0,0.000000,32769,1641,56627,4,1.000000,0.000000
103,157918645,1056364,0,0,1834,0,0.000000,32769,1610,56364,4,1.000000,0.000000
104,158974751,1056106,0,0,1837,0,0.000000,32769,1623,56106,4,1.000000,0.000000
105,160031546,1056795,0,0,1782,0,0.000000,32769,1615,56795,4,1.000000,0.000000
106,161088201,1056655,0,0,1827,0,0.000000,32769,1648,56655,4,1.000000,0.000000
107,162143990,1055789,0,0,1825,0,0.000000,32769,1600,55789,4,1.000000,0.000000
108,163199974,1055984,0,0,1840,0,0.000000,32769,1617,55984,4,1.000000,0.000000
109,164255896,1055922,0,0,1837,0,0.000000,32769,1651,55922,4,1.000000,0.000000
110,165311642,1055746,0,0,1837,0,0.000000,32769,1659,55746,4,1.000000,0.000000
111,166386091,1074449,0,0,1792,0,0.000000,32769,1596,74449,4,1.000000,0.000000
112,167445157,1059066,0,0,1780,0,0.000000,32769,1556,59066,4,1.000000,0.000000
113,168503727,1058570,0,0,1782,0,0.000000,32769,1597,58570,4,1.000000,0.000000
114,169560673,1056946,0,0,1822,0,0.000000,32769,1647,56946,4,1.000000,0.000000
115,170617297,1056624,0,0,1838,0,0.000000,32769,1638,56624,4,1.000000,0.000000
116,171673261,1055964,0,0,1839,0,0.000000,32769,1615,55964,4,1.000000,0.000000
117,172729119,1055858,0,0,1838,0,0.000000,32769,1625,55858,4,1.000000,0.000000
118,173784751,1055632,0,0,1837,0,0.000000,32769,1657,55632,4,1.000000,0.000000
119,174799696,1014945,0,0,1766,0,0.000000,32769,1599,14945,4,1.000000,0.000000
120,175855530,1055834,0,0,1837,0,0.000000,32769,1613,55834,4,1.000000,0.000000
121,176919044,1063514,0,0,1837,0,0.000000,32769,1613,63514,4,1.000000,0.000000
122,177974960,1055916,0,0,1837,0,0.000000,32769,1652,55916,4,1.000000,0.000000
123,179030687,1055727,0,0,1834,0,0.000000,32769,1656,55727,4,1.000000,0.000000
124,180086441,1055754,0,0,1835,0,0.000000,32769,1638,55754,4,1.000000,0.000000
125,181143410,1056969,0,0,1818,0,0.000000,32769,1594,56969,4,1.000000,0.000000
126,182199704,1056294,0,0,1835,0,0.000000,32769,1624,56294,4,1.000000,0.000000
127,183255300,1055596,0,0,1837,0,0.000000,32769,1659,55596,4,1.000000,0.000000
128,184311487,1056187,0,0,1821,0,0.000000,32769,1644,56187,4,1.000000,0.000000
129,185367484,1055997,0,0,1826,0,0.000000,32769,1608,55997,4,1.000000,0.000000
130,186426218,1058734,0,0,1763,0,0.000000,32769,1540,58734,4,1.000000,0.000000
131,187491890,1065672,0,0,1846,0,0.000000,32769,1666,65672,4,1.000000,0.000000
132,188548465,1056575,0,0,1842,0,0.000000,32769,1663,56575,4,1.000000,0.000000
133,189605911,1057446,0,0,1842,0,0.000000,32769,1640,57446,4,1.000000,0.000000
134,190661868,1055957,0,0,1834,0,0.000000,32769,1610,55957,4,1.000000,0.000000
135,191717672,1055804,0,0,1833,0,0.000000,32769,1623,55804,4,1.000000,0.000000
136,192773359,1055687,0,0,1782,0,0.000000,32769,1615,55687,4,1.000000,0.000000
137,193799811,1026452,0,0,1708,0,0.000000,32769,1525,26452,4,1.000000,0.000000
138,194855605,1055794,0,0,1841,0,0.000000,32769,1617,55794,4,1.000000,0.000000
139,195911594,1055989,0,0,1836,0,0.000000,32769,1632,55989,4,1.000000,0.000000
140,196967482,1055888,0,0,1842,0,0.000000,32769,1663,55888,4,1.000000,0.000000
141,198027689,1060207,0,0,1849,0,0.000000,32769,1666,60207,4,1.000000,0.000000
142,199114917,1087228,0,0,1800,0,0.000000,32769,1582,87228,4,1.000000,0.000000
143,200182969,1068052,0,0,1385,0,0.000000,32769,1247,68052,4,1.000000,0.000000
144,201248353,1065384,0,0,1523,0,0.000000,32769,1325,65384,4,1.000000,0.000000
145,202308285,1059932,0,0,1743,0,0.000000,32769,1567,59932,4,1.000000,0.000000
146,203364819,1056534,0,0,1826,0,0.000000,32769,1649,56534,4,1.000000,0.000000
147,204421727,1056908,0,0,1824,0,0.000000,32769,1617,56908,4,1.000000,0.000000
148,205477982,1056255,0,0,1738,0,0.000000,32769,1514,56255,4,1.000000,0.000000
149,206536721,1058739,0,0,1678,0,0.000000,32769,1530,58739,4,1.000000,0.000000
150,207596127,1059406,0,0,1778,0,0.000000,32769,1590,59406,4,1.000000,0.000000
151,208675361,1079234,0,0,1829,0,0.000000,32769,1605,79234,4,1.000000,0.000000
152,209849432,1174071,0,0,1606,0,0.000000,32769,1485,174071,4,1.000000,0.000000
153,210966549,1117117,0,0,1452,0,0.000000,32769,1308,117117,4,1.000000,0.000000
154,212040913,1074364,0,0,1378,0,0.000000,32769,1193,74364,4,1.000000,0.000000
155,213107809,1066896,0,0,1398,0,0.000000,32769,1279,66896,4,1.000000,0.000000
156,214180537,1072728,0,0,1453,0,0.000000,32769,1283,72728,4,1.000000,0.000000
157,215248962,1068425,0,0,1329,0,0.000000,32769,1163,68425,4,1.000000,0.000000
158,216311631,1062669,0,0,1559,0,0.000000,32769,1430,62669,4,1.000000,0.000000
159,217371946,1060315,0,0,1558,0,0.000000,32769,1351,60315,4,1.000000,0.000000
