tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,708659,0,0,0,0,0,0.000000,512,0,0,0,1.000000,0.000000
1,50489542,49780883,1477,1929,67974,0,0.000000,512,57309,48780883,0,1.000000,0.000000
2,51567409,1077867,0,0,1515,0,0.000000,512,1329,77867,0,1.000000,0.000000
3,52628772,1061363,0,0,1497,0,0.000000,512,1347,61363,0,1.000000,0.000000
4,53691259,1062487,0,0,1487,0,0.000000,512,1323,62487,0,1.000000,0.000000
5,54753468,1062209,0,0,1497,0,0.000000,512,1325,62209,4,1.000000,0.000000
6,55814888,1061420,0,0,1489,0,0.000000,512,1344,61420,4,1.000000,0.000000
7,56873676,1058788,0,0,1493,0,0.000000,512,1302,58788,4,1.000000,0.000000
8,57932811,1059135,0,0,1482,0,0.000000,512,1358,59135,4,1.000000,0.000000
9,58991606,1058795,0,0,1492,0,0.000000,512,1286,58795,4,1.000000,0.000000
10,60050699,1059093,0,0,1493,0,0.000000,512,1375,59093,4,1.000000,0.000000
11,61135826,1085127,0,0,1517,0,0.000000,512,1314,85127,4,1.000000,0.000000
12,62198705,1062879,0,0,1493,0,0.000000,512,1359,62879,4,1.000000,0.000000
13,63257819,1059114,0,0,1488,0,0.000000,512,1307,59114,4,1.000000,0.000000
14,64316223,1058404,0,0,1485,0,0.000000,512,1331,58404,4,1.000000,0.000000
15,65375133,1058910,0,0,1479,0,0.000000,512,1322,58910,4,1.000000,0.000000
16,66441687,1066554,0,0,1495,0,0.000000,512,1316,66554,4,1.000000,0.000000
17,67482379,1040692,0,0,1460,0,0.000000,512,1329,40692,4,1.000000,0.000000
18,68545180,1062801,0,0,1498,0,0.000000,512,1293,62801,4,1.000000,0.000000
19,69605980,1060800,0,0,1496,0,0.000000,512,1384,60800,4,1.000000,0.000000
20,70664781,1058801,0,0,1492,0,0.000000,512,1285,58801,4,1.000000,0.000000
21,71746677,1081896,0,0,1511,0,0.000000,512,1382,81896,4,1.000000,0.000000
22,72807046,1060369,0,0,1486,0,0.000000,512,1296,60369,4,1.000000,0.000000
23,73866868,1059822,0,0,1490,0,0.000000,512,1344,59822,4,1.000000,0.000000
24,74948412,1081544,0,0,1481,0,0.000000,512,1316,81544,4,1.000000,0.000000
25,76015637,1067225,0,0,1496,0,0.000000,512,1325,67225,4,1.000000,0.000000
26,77078749,1063112,0,0,1488,0,0.000000,512,1343,63112,4,1.000000,0.000000
27,78143640,1064891,0,0,1500,0,0.000000,512,1309,64891,4,1.000000,0.000000
28,79266116,1122476,0,0,1568,0,0.000000,512,1426,122476,4,1.000000,0.000000
29,80325607,1059491,0,0,1483,0,0.000000,512,1289,59491,4,1.000000,0.000000
30,81385155,1059548,0,0,1489,0,0.000000,512,1369,59548,4,1.000000,0.000000
31,82466702,1081547,0,0,1496,0,0.000000,512,1289,81547,4,1.000000,0.000000
32,83481896,1015194,0,0,1420,0,0.000000,512,1298,15194,4,1.000000,0.000000
33,84542026,1060130,0,0,1491,0,0.000000,512,1311,60130,4,1.000000,0.000000
34,85600406,1058380,0,0,1490,0,0.000000,512,1335,58380,4,1.000000,0.000000
35,86659722,1059316,0,0,1489,0,0.000000,512,1331,59316,4,1.000000,0.000000
36,87718223,1058501,0,0,1490,0,0.000000,512,1312,58501,4,1.000000,0.000000
37,88780456,1062233,0,0,1488,0,0.000000,512,1352,62233,4,1.000000,0.000000
38,89842560,1062104,0,0,1493,0,0.000000,512,1292,62104,4,1.000000,0.000000
39,90901228,1058668,0,0,1489,0,0.000000,512,1374,58668,4,1.000000,0.000000
40,91962338,1061110,0,0,1493,0,0.000000,512,1286,61110,4,1.000000,0.000000
41,93039040,1076702,0,0,1504,0,0.000000,512,1379,76702,4,1.000000,0.000000
42,94099154,1060114,0,0,1490,0,0.000000,512,1297,60114,4,1.000000,0.000000
43,95163853,1064699,0,0,1414,0,0.000000,512,1271,64699,4,1.000000,0.000000
44,96228002,1064149,0,0,1481,0,0.000000,512,1328,64149,4,1.000000,0.000000
45,97289616,1061614,0,0,1494,0,0.000000,512,1311,61614,4,1.000000,0.000000
46,98348066,1058450,0,0,1486,0,0.000000,512,1354,58450,4,1.000000,0.000000
47,99406979,1058913,0,0,1488,0,0.000000,512,1284,58913,4,1.000000,0.000000
48,100468572,1061593,0,0,1484,0,0.000000,512,1372,61593,4,1.000000,0.000000
49,101494568,1025996,0,0,1419,0,0.000000,512,1229,25996,4,1.000000,0.000000
50,102558956,1064388,0,0,1484,0,0.000000,512,1338,64388,4,1.000000,0.000000
51,103638229,1079273,0,0,1516,0,0.000000,512,1342,79273,4,1.000000,0.000000
52,104698198,1059969,0,0,1480,0,0.000000,512,1318,59969,4,1.000000,0.000000
53,105759398,1061200,0,0,1480,0,0.000000,512,1333,61200,4,1.000000,0.000000
54,106824585,1065187,0,0,1487,0,0.000000,512,1298,65187,4,1.000000,0.000000
55,107889469,1064884,0,0,1499,0,0.000000,512,1371,64884,4,1.000000,0.000000
56,108954300,1064831,0,0,1498,0,0.000000,512,1290,64831,4,1.000000,0.000000
57,110012915,1058615,0,0,1488,0,0.000000,512,1376,58615,4,1.000000,0.000000
58,111074811,1061896,0,0,1488,0,0.000000,512,1286,61896,4,1.000000,0.000000
59,112134969,1060158,0,0,1494,0,0.000000,512,1360,60158,4,1.000000,0.000000
60,113194680,1059711,0,0,1489,0,0.000000,512,1308,59711,4,1.000000,0.000000
61,114314237,1119557,0,0,1547,0,0.000000,512,1392,119557,4,1.000000,0.000000
62,115377340,1063103,0,0,1493,0,0.000000,512,1320,63103,4,1.000000,0.000000
63,116436220,1058880,0,0,1492,0,0.000000,512,1329,58880,4,1.000000,0.000000
64,117531656,1095436,0,0,1531,0,0.000000,512,1373,95436,4,1.000000,0.000000
65,118592375,1060719,0,0,1491,0,0.000000,512,1313,60719,4,1.000000,0.000000
