tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,467317,0,0,0,0,0,0.000000,16384,0,0,0,1.000000,0.000000
1,50049177,49581860,1477,1929,81306,0,0.000000,16384,69185,48581860,0,1.000000,0.000000
2,51122993,1073816,0,0,1821,0,0.000000,16384,1597,73816,0,1.000000,0.000000
3,52182078,1059085,0,0,1844,0,0.000000,16384,1645,59085,0,1.000000,0.000000
4,53238873,1056795,0,0,1840,0,0.000000,16384,1662,56795,0,1.000000,0.000000
5,54296762,1057889,0,0,1842,0,0.000000,16384,1659,57889,4,1.000000,0.000000
6,55353213,1056451,0,0,1834,0,0.000000,16384,1610,56451,4,1.000000,0.000000
7,56439511,1086298,0,0,1963,0,0.000000,16384,1739,86298,4,1.000000,0.000000
8,57499124,1059613,0,0,1841,0,0.000000,16384,1629,59613,4,1.000000,0.000000
9,58596282,1097158,0,0,2003,0,0.000000,16384,1789,97158,4,1.000000,0.000000
10,59658754,1062472,0,0,1933,0,0.000000,16384,1733,62472,4,1.000000,0.000000
11,60743104,1084350,0,0,1968,0,0.000000,16384,1765,84350,4,1.000000,0.000000
12,61805453,1062349,0,0,1911,0,0.000000,16384,1716,62349,4,1.000000,0.000000
13,62867762,1062309,0,0,1919,0,0.000000,16384,1711,62309,4,1.000000,0.000000
14,63929198,1061436,0,0,1743,0,0.000000,16384,1519,61436,4,1.000000,0.000000
15,64988700,1059502,0,0,1842,0,0.000000,16384,1639,59502,4,1.000000,0.000000
16,66045257,1056557,0,0,1835,0,0.000000,16384,1657,56557,4,1.000000,0.000000
17,67102012,1056755,0,0,1811,0,0.000000,16384,1632,56755,4,1.000000,0.000000
18,68160134,1058122,0,0,1826,0,0.000000,16384,1602,58122,4,1.000000,0.000000
19,69218568,1058434,0,0,1675,0,0.000000,16384,1481,58434,4,1.000000,0.000000
20,70275197,1056629,0,0,1740,0,0.000000,16384,1582,56629,4,1.000000,0.000000
21,71371723,1096526,0,0,1969,0,0.000000,16384,1761,96526,4,1.000000,0.000000
22,72460099,1088376,0,0,1978,0,0.000000,16384,1754,88376,4,1.000000,0.000000
23,73523312,1063213,0,0,1770,0,0.000000,16384,1546,63213,4,1.000000,0.000000
24,74559687,1036375,0,0,1622,0,0.000000,16384,1465,36375,4,1.000000,0.000000
25,75622306,1062619,0,0,1576,0,0.000000,16384,1397,62619,4,1.000000,0.000000
26,76683752,1061446,0,0,1581,0,0.000000,16384,1407,61446,4,1.000000,0.000000
27,77741679,1057927,0,0,1667,0,0.000000,16384,1505,57927,4,1.000000,0.000000
28,78800269,1058590,0,0,1829,0,0.000000,16384,1605,58590,4,1.000000,0.000000
29,79859820,1059551,0,0,1725,0,0.000000,16384,1535,59551,4,1.000000,0.000000
30,80918816,1058996,0,0,1779,0,0.000000,16384,1613,58996,4,1.000000,0.000000
31,81987775,1068959,0,0,1795,0,0.000000,16384,1591,68959,4,1.000000,0.000000
32,83045005,1057230,0,0,1835,0,0.000000,16384,1611,57230,4,1.000000,0.000000
33,84103277,1058272,0,0,1780,0,0.000000,16384,1592,58272,4,1.000000,0.000000
34,85160072,1056795,0,0,1836,0,0.000000,16384,1657,56795,4,1.000000,0.000000
35,86215987,1055915,0,0,1833,0,0.000000,16384,1640,55915,4,1.000000,0.000000
36,87272272,1056285,0,0,1835,0,0.000000,16384,1611,56285,4,1.000000,0.000000
37,88329179,1056907,0,0,1741,0,0.000000,16384,1543,56907,4,1.000000,0.000000
38,89385466,1056287,0,0,1710,0,0.000000,16384,1557,56287,4,1.000000,0.000000
39,90441452,1055986,0,0,1781,0,0.000000,16384,1572,55986,4,1.000000,0.000000
40,91497403,1055951,0,0,1835,0,0.000000,16384,1611,55951,4,1.000000,0.000000
41,92556329,1058926,0,0,1626,0,0.000000,16384,1479,58926,4,1.000000,0.000000
42,93614898,1058569,0,0,1668,0,0.000000,16384,1479,58569,4,1.000000,0.000000
43,94672787,1057889,0,0,1675,0,0.000000,16384,1474,57889,4,1.000000,0.000000
44,95730215,1057428,0,0,1667,0,0.000000,16384,1523,57428,4,1.000000,0.000000
45,96787015,1056800,0,0,1674,0,0.000000,16384,1459,56800,4,1.000000,0.000000
46,97845113,1058098,0,0,1674,0,0.000000,16384,1498,58098,4,1.000000,0.000000
47,98901369,1056256,0,0,1667,0,0.000000,16384,1507,56256,4,1.000000,0.000000
48,99957706,1056337,0,0,1672,0,0.000000,16384,1448,56337,4,1.000000,0.000000
49,101014449,1056743,0,0,1620,0,0.000000,16384,1482,56743,4,1.000000,0.000000
50,102071264,1056815,0,0,1563,0,0.000000,16384,1365,56815,4,1.000000,0.000000
51,103154672,1083408,0,0,1599,0,0.000000,16384,1446,83408,4,1.000000,0.000000
52,104217119,1062447,0,0,1525,0,0.000000,16384,1342,62447,4,1.000000,0.000000
53,105277236,1060117,0,0,1565,0,0.000000,16384,1410,60117,4,1.000000,0.000000
54,106334386,1057150,0,0,1564,0,0.000000,16384,1383,57150,4,1.000000,0.000000
55,107391786,1057400,0,0,1563,0,0.000000,16384,1400,57400,4,1.000000,0.000000
56,108451262,1059476,0,0,1567,0,0.000000,16384,1394,59476,4,1.000000,0.000000
57,109508420,1057158,0,0,1562,0,0.000000,16384,1388,57158,4,1.000000,0.000000
58,110555645,1047225,0,0,1545,0,0.000000,16384,1383,47225,4,1.000000,0.000000
59,111613216,1057571,0,0,1324,0,0.000000,16384,1194,57571,4,1.000000,0.000000
60,112742718,1129502,0,0,1403,0,0.000000,16384,1215,129502,4,1.000000,0.000000
61,113829203,1086485,0,0,1471,0,0.000000,16384,1341,86485,4,1.000000,0.000000
62,114893973,1064770,0,0,1470,0,0.000000,16384,1292,64770,4,1.000000,0.000000
63,115956778,1062805,0,0,1487,0,0.000000,16384,1329,62805,4,1.000000,0.000000
