tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,prefetch_hits_delta,jitter_ns,l8_mode,K_approx,K_deviation
0,623651,0,0,0,0,0,0.000000,6144,0,0,0,1.000000,0.000000
1,50036551,49412900,1477,1929,77873,0,0.000000,6144,66094,48412900,0,1.000000,0.000000
2,51115203,1078652,0,0,1677,0,0.000000,6144,1531,78652,0,1.000000,0.000000
3,52181999,1066796,0,0,1695,0,0.000000,6144,1499,66796,0,1.000000,0.000000
4,53246261,1064262,0,0,1473,0,0.000000,6144,1316,64262,0,1.000000,0.000000
5,54311001,1064740,0,0,1546,0,0.000000,6144,1366,64740,4,1.000000,0.000000
6,55371332,1060331,0,0,1674,0,0.000000,6144,1488,60331,4,1.000000,0.000000
7,56385488,1014156,0,0,1602,0,0.000000,6144,1453,14156,4,1.000000,0.000000
8,57445475,1059987,0,0,1644,0,0.000000,6144,1425,59987,4,1.000000,0.000000
9,58503591,1058116,0,0,1670,0,0.000000,6144,1525,58116,4,1.000000,0.000000
10,59560394,1056803,0,0,1674,0,0.000000,6144,1478,56803,4,1.000000,0.000000
11,60639487,1079093,0,0,1686,0,0.000000,6144,1489,79093,4,1.000000,0.000000
12,61697134,1057647,0,0,1676,0,0.000000,6144,1530,57647,4,1.000000,0.000000
13,62754617,1057483,0,0,1676,0,0.000000,6144,1459,57483,4,1.000000,0.000000
14,63811221,1056604,0,0,1668,0,0.000000,6144,1495,56604,4,1.000000,0.000000
15,64867355,1056134,0,0,1834,0,0.000000,6144,1657,56134,4,1.000000,0.000000
16,65928676,1061321,0,0,1655,0,0.000000,6144,1445,61321,4,1.000000,0.000000
17,66989641,1060965,0,0,1669,0,0.000000,6144,1492,60965,4,1.000000,0.000000
18,68047968,1058327,0,0,1676,0,0.000000,6144,1517,58327,4,1.000000,0.000000
19,69105603,1057635,0,0,1662,0,0.000000,6144,1438,57635,4,1.000000,0.000000
20,70162425,1056822,0,0,1773,0,0.000000,6144,1602,56822,4,1.000000,0.000000
21,71231717,1069292,0,0,1850,0,0.000000,6144,1670,69292,4,1.000000,0.000000
22,72287641,1055924,0,0,1840,0,0.000000,6144,1631,55924,4,1.000000,0.000000
23,73343439,1055798,0,0,1818,0,0.000000,6144,1594,55798,4,1.000000,0.000000
24,74381787,1038348,0,0,1803,0,0.000000,6144,1609,38348,4,1.000000,0.000000
25,75438181,1056394,0,0,1587,0,0.000000,6144,1445,56394,4,1.000000,0.000000
26,76495243,1057062,0,0,1817,0,0.000000,6144,1593,57062,4,1.000000,0.000000
27,77551484,1056241,0,0,1794,0,0.000000,6144,1589,56241,4,1.000000,0.000000
28,78607668,1056184,0,0,1830,0,0.000000,6144,1653,56184,4,1.000000,0.000000
29,79667378,1059710,0,0,1651,0,0.000000,6144,1473,59710,4,1.000000,0.000000
30,80728540,1061162,0,0,1839,0,0.000000,6144,1615,61162,4,1.000000,0.000000
31,81796534,1067994,0,0,1851,0,0.000000,6144,1651,67994,4,1.000000,0.000000
32,82852814,1056280,0,0,1819,0,0.000000,6144,1644,56280,4,1.000000,0.000000
33,83908792,1055978,0,0,1831,0,0.000000,6144,1646,55978,4,1.000000,0.000000
34,84964747,1055955,0,0,1840,0,0.000000,6144,1616,55955,4,1.000000,0.000000
35,86022819,1058072,0,0,1693,0,0.000000,6144,1495,58072,4,1.000000,0.000000
36,87080583,1057764,0,0,1828,0,0.000000,6144,1651,57764,4,1.000000,0.000000
37,88137335,1056752,0,0,1838,0,0.000000,6144,1653,56752,4,1.000000,0.000000
38,89194484,1057149,0,0,1842,0,0.000000,6144,1617,57149,4,1.000000,0.000000
39,90250996,1056512,0,0,1839,0,0.000000,6144,1616,56512,4,1.000000,0.000000
40,91308460,1057464,0,0,1767,0,0.000000,6144,1597,57464,4,1.000000,0.000000
41,92374910,1066450,0,0,1854,0,0.000000,6144,1672,66450,4,1.000000,0.000000
42,93382201,1007291,0,0,1750,0,0.000000,6144,1542,7291,4,1.000000,0.000000
43,94438358,1056157,0,0,1841,0,0.000000,6144,1616,56157,4,1.000000,0.000000
44,95494852,1056494,0,0,1840,0,0.000000,6144,1652,56494,4,1.000000,0.000000
45,96550824,1055972,0,0,1839,0,0.000000,6144,1662,55972,4,1.000000,0.000000
46,97607026,1056202,0,0,1841,0,0.000000,6144,1646,56202,4,1.000000,0.000000
47,98662887,1055861,0,0,1829,0,0.000000,6144,1606,55861,4,1.000000,0.000000
48,99718909,1056022,0,0,1797,0,0.000000,6144,1587,56022,4,1.000000,0.000000
49,100776669,1057760,0,0,1819,0,0.000000,6144,1644,57760,4,1.000000,0.000000
50,101838514,1061845,0,0,1597,0,0.000000,6144,1422,61845,4,1.000000,0.000000
51,102909641,1071127,0,0,1683,0,0.000000,6144,1481,71127,4,1.000000,0.000000
52,103968676,1059035,0,0,1670,0,0.000000,6144,1526,59035,4,1.000000,0.000000
53,105026779,1058103,0,0,1614,0,0.000000,6144,1400,58103,4,1.000000,0.000000
